3920,42,41,28,64,17,34,69,53,8,11,6,22,12,35,47,48,5,9,5,20,4,6,5,35,1,5,2,29,7,18,24,35,8,7,2,8,2,9,3,5,2,4,2,8,5,6,8,32,5,6,2,11,2,12,3,29,7,6,2,28,7,26,18,47,21,8,12,7,2,6,9,6,4,2,3,5,3,5,5,17,3,1,2,7,5,0,2,9,0,4,1,5,2,9,6,25,7,7,10,7,4,3,4,6,4,1,4,4,2,3,5,60,7,1,8,11,2,3,11,41,5,5,3,18,7,29,29,47,27,13,18,7,8,7,26,6,6,2,8,6,2,3,32,9,4,5,4,0,1,1,6,3,2,2,1,5,8,6,23,11,4,4,2,3,5,4,6,2,1,3,7,1,3,2,14,5,2,6,3,2,2,2,5,7,8,5,7,6,5,8,30,21,38,7,28,3,3,1,19,7,5,1,10,2,5,3,15,11,3,4,5,7,3,2,10,2,4,2,6,9,9,8,25,31,30,5,24,3,10,4,15,3,8,3,7,5,3,3,22,36,18,4,22,6,13,7,31,46,22,11,22,20,32,199,
4064,47,41,20,71,21,38,39,55,8,10,8,36,6,31,30,60,10,13,5,23,3,10,5,36,5,9,5,49,10,37,28,31,6,8,5,8,4,3,7,22,1,1,2,5,2,7,3,33,1,6,4,7,1,4,3,33,4,7,3,35,7,27,14,43,15,8,9,2,9,3,5,10,7,3,3,4,4,5,8,7,1,1,1,0,0,1,4,7,3,0,1,7,4,6,7,24,6,5,0,2,1,2,5,4,3,1,2,4,2,3,5,26,7,4,4,8,2,8,14,27,9,6,7,31,13,15,30,37,22,8,21,8,16,7,31,3,2,2,4,8,3,6,20,5,1,2,2,6,0,6,17,4,2,2,1,10,1,7,25,6,5,2,4,2,4,3,8,2,5,1,3,2,2,2,12,12,4,0,1,4,1,3,12,10,0,4,5,6,5,15,29,21,40,8,27,5,7,0,18,5,5,3,6,3,1,4,20,7,7,0,6,0,5,1,7,1,3,2,8,6,5,6,28,24,28,6,25,6,4,2,15,3,4,4,13,2,10,3,26,25,12,4,16,7,7,4,29,20,16,10,21,11,20,202,
3988,61,58,24,64,14,23,41,43,9,14,4,37,10,29,41,65,10,9,4,21,3,15,5,45,4,8,3,34,10,39,36,39,9,11,1,12,3,6,9,13,1,3,3,5,3,10,3,43,2,9,3,9,2,7,2,24,6,10,4,40,6,34,23,45,13,6,7,9,4,10,10,1,5,2,4,2,1,4,10,11,2,3,0,4,4,2,4,4,1,3,3,5,4,8,13,30,4,3,2,5,7,3,4,7,2,0,1,4,2,5,4,33,8,3,5,8,8,9,8,22,8,4,9,23,7,19,32,40,21,9,14,9,12,7,28,7,8,2,8,2,1,6,32,9,7,1,4,1,2,4,5,2,2,1,2,11,2,5,24,9,11,3,7,2,0,2,6,2,3,0,3,2,2,4,13,8,2,1,3,3,3,5,5,2,1,4,5,5,10,14,27,29,38,4,28,3,11,4,21,7,3,2,5,4,4,0,26,4,6,3,3,3,2,1,8,5,2,2,7,9,3,3,20,19,35,2,18,2,7,4,21,6,6,0,6,4,4,5,22,25,18,7,20,3,7,5,27,23,11,9,27,20,19,186,
4071,55,48,19,50,17,24,43,45,8,12,8,25,10,24,40,55,7,7,4,22,3,13,7,30,5,3,4,67,10,35,17,47,7,17,5,4,2,9,6,10,1,2,1,14,2,5,8,22,2,4,3,6,1,5,11,25,4,11,1,45,7,30,14,44,13,13,8,8,6,3,10,7,2,1,3,1,1,4,4,17,4,5,3,8,0,2,3,12,2,2,2,13,5,8,8,20,8,5,1,7,5,3,1,3,4,3,3,1,2,4,10,23,6,9,2,6,2,1,6,36,7,6,8,19,8,25,27,39,27,13,19,4,9,7,30,8,3,3,1,1,3,5,23,5,4,3,5,4,2,5,5,4,1,3,1,7,6,12,24,10,5,2,8,1,2,3,5,4,3,0,0,2,1,2,15,4,2,1,2,4,2,2,4,6,2,3,7,6,6,11,30,25,38,10,26,5,5,4,15,5,7,2,4,4,2,3,12,8,4,2,5,1,3,2,6,8,4,0,5,4,10,8,33,28,40,9,16,3,9,1,18,5,5,4,10,3,7,7,20,26,15,7,23,3,7,5,28,11,16,9,30,20,30,174,
4037,47,46,33,56,16,34,59,39,6,14,4,29,15,25,43,65,8,4,7,23,5,11,4,40,3,10,5,37,8,27,19,38,10,6,7,9,2,5,4,18,4,8,2,8,3,6,7,38,1,7,6,10,5,3,8,38,2,6,4,33,7,19,20,46,17,10,4,4,8,7,4,11,6,2,2,5,3,5,6,13,7,3,1,0,2,3,5,10,2,1,4,10,5,7,10,26,7,4,6,3,3,7,1,9,2,1,4,2,4,3,5,34,7,2,8,6,1,4,5,32,6,8,7,22,14,24,26,40,27,7,13,9,7,7,31,6,3,3,3,7,7,5,30,7,4,2,2,3,3,3,8,4,5,1,4,10,5,8,32,11,4,2,8,2,2,1,5,3,0,4,0,2,0,5,9,10,2,2,4,1,2,1,4,5,4,4,4,9,3,10,27,22,33,9,19,9,4,2,21,6,4,2,4,5,3,1,9,5,0,3,9,2,3,2,11,3,5,2,4,2,4,7,27,16,34,10,13,4,8,0,20,3,8,1,9,1,8,6,22,21,13,5,13,4,6,3,28,28,17,10,24,18,27,195,
4021,53,49,25,54,17,29,40,45,9,14,7,25,12,29,47,57,4,8,5,20,2,5,11,31,7,6,2,42,10,17,21,52,8,8,5,7,4,6,4,9,2,2,0,11,3,7,14,35,4,4,3,5,2,3,5,20,4,6,8,22,10,24,16,58,18,9,5,9,8,3,7,9,5,0,4,6,4,7,7,11,3,2,0,2,0,5,5,10,3,2,2,10,7,6,11,26,8,6,4,8,4,1,5,11,2,2,5,4,1,2,12,34,5,6,2,7,0,6,7,34,6,8,3,23,10,18,21,49,24,8,15,7,9,4,32,8,3,4,4,2,3,6,29,10,6,1,5,3,1,3,5,4,5,5,0,6,3,8,24,10,4,2,4,2,4,3,4,2,2,0,1,2,1,3,15,8,2,2,4,5,1,5,7,5,3,3,6,13,7,9,25,25,43,5,19,4,5,3,10,7,7,3,4,4,3,2,18,10,10,3,6,3,6,3,15,5,1,1,3,3,3,6,33,32,30,4,23,5,2,2,23,1,8,2,11,4,2,3,27,23,18,5,23,2,9,10,17,23,20,10,32,24,31,187,
4080,65,53,35,58,20,29,31,57,7,8,6,29,7,22,26,50,5,6,4,16,4,12,8,33,5,4,5,53,11,33,21,36,8,9,6,8,2,4,6,8,4,5,0,6,5,8,3,35,2,2,1,14,3,8,5,22,2,7,2,40,12,23,23,49,21,12,6,6,3,6,9,10,3,0,7,3,1,2,5,14,5,1,4,1,2,1,4,9,3,2,1,5,5,6,13,30,3,1,6,1,0,5,6,7,6,3,1,3,2,4,7,26,7,7,3,8,2,7,6,35,7,3,8,25,7,16,30,47,27,9,16,11,7,3,20,5,6,7,5,6,3,2,23,7,4,0,7,3,4,0,6,5,2,2,7,9,9,8,22,10,6,1,5,2,4,0,11,4,0,2,2,1,2,2,9,5,2,2,3,3,1,2,6,4,6,3,4,7,4,11,19,28,31,5,28,2,10,5,19,4,4,1,10,2,3,2,22,4,6,2,8,7,1,0,6,5,4,4,6,4,4,6,26,25,22,6,17,3,9,1,23,5,5,4,9,2,3,8,27,29,23,7,15,2,3,7,35,23,9,6,28,14,20,195,
4075,37,38,27,60,17,33,54,50,9,9,7,31,11,39,53,52,9,10,3,16,2,8,8,34,5,10,3,39,10,26,21,58,5,7,5,6,2,6,2,7,0,2,5,2,2,3,8,34,1,6,2,6,6,11,8,15,2,3,3,25,5,27,21,51,21,12,12,8,1,3,3,11,3,1,4,6,4,6,6,17,7,2,1,3,0,2,2,10,1,1,1,9,4,4,11,20,10,3,5,5,1,5,4,2,5,3,4,4,0,7,6,37,5,3,2,7,1,5,6,24,3,5,3,17,13,22,31,45,27,13,25,10,6,5,39,5,3,2,3,5,3,3,30,4,7,1,7,3,2,4,7,6,3,5,5,10,3,5,18,8,3,3,8,1,1,3,3,3,4,0,4,1,3,6,8,5,2,1,4,3,1,1,3,5,5,0,2,7,3,6,27,29,43,5,22,4,3,6,21,3,3,1,5,1,3,3,10,6,8,1,7,1,3,2,9,1,5,4,8,7,10,6,32,21,27,6,22,6,6,7,17,2,9,3,16,1,3,8,24,32,17,8,21,7,9,4,24,33,14,9,23,14,30,173,
4006,39,48,31,43,11,30,46,36,5,13,2,30,4,21,40,53,14,12,8,13,2,5,6,30,5,9,2,48,11,30,27,39,7,6,4,11,2,2,9,10,2,3,1,7,2,6,7,23,7,2,2,11,2,5,2,36,3,11,1,43,10,39,14,41,17,14,8,6,1,6,9,3,5,4,1,9,2,3,8,13,4,1,1,3,3,0,3,9,3,1,2,7,2,3,11,28,5,6,4,7,1,7,1,12,1,1,1,2,0,5,6,32,8,6,2,6,6,5,6,38,8,9,3,24,8,25,26,39,22,10,22,9,9,6,42,6,4,3,5,3,9,5,33,5,4,1,4,4,1,7,6,5,3,2,5,5,4,10,20,14,6,4,4,2,3,2,5,0,3,1,2,3,0,2,11,11,2,1,4,3,3,0,4,10,5,4,7,10,6,13,32,22,32,4,38,5,5,5,19,3,9,4,11,5,10,3,16,8,9,1,10,3,4,2,8,1,5,2,7,6,7,7,27,17,31,6,20,1,6,5,18,3,4,1,8,3,5,5,28,24,19,7,18,9,11,6,24,24,26,12,32,22,28,190,
4012,45,65,21,52,13,23,44,53,9,16,7,39,4,30,37,49,13,9,5,15,2,16,8,25,7,6,3,42,11,26,38,39,6,10,4,12,3,7,7,9,2,3,0,11,2,10,15,23,4,6,2,15,3,7,1,24,1,8,4,21,7,19,33,41,19,7,15,13,4,4,7,8,1,7,1,6,1,6,8,10,4,4,1,5,2,2,4,9,4,4,2,3,4,8,7,18,5,10,1,0,2,3,5,4,1,1,0,3,2,8,6,26,6,3,8,5,1,2,2,25,7,10,3,29,13,25,30,33,31,12,19,7,12,6,27,6,9,2,5,4,5,5,21,9,5,2,2,1,0,1,7,3,4,2,6,8,4,11,13,11,7,2,2,3,2,4,5,1,0,3,1,3,2,2,11,2,3,3,4,2,0,2,7,9,3,5,4,12,4,9,35,22,46,11,28,5,3,5,17,5,5,2,6,1,5,3,21,10,9,3,5,1,2,1,9,5,4,4,5,3,17,5,34,21,37,2,20,5,9,4,25,4,8,3,6,4,11,5,32,18,18,5,19,5,12,8,21,14,11,13,30,19,25,203,
