48.680101,0.997316,0.002261,0.294994,0.126605,1.309694,1.010129,0.002261,4563.175311,0
48.843836,0.997352,0.002665,0.291011,0.122542,1.235835,0.964138,0.002665,4796.788054,0
52.398234,0.997281,0.002529,0.300650,0.126496,1.275410,0.989481,0.002529,4900.995794,0
46.539798,0.997479,0.002505,0.290676,0.122309,1.230116,0.915095,0.002505,4824.256077,0
49.336903,0.997413,0.002746,0.299333,0.124816,1.238934,0.945871,0.002746,4895.747544,0
46.981829,0.997463,0.002726,0.295690,0.123599,1.236184,0.938019,0.002726,4776.740943,0
54.284170,0.997053,0.002539,0.290295,0.121849,1.238359,1.006482,0.002539,4799.873068,0
44.398615,0.997637,0.002951,0.295329,0.122782,1.198618,0.888639,0.002951,4892.908180,0
48.493249,0.997386,0.001532,0.272024,0.122495,1.315809,1.030668,0.001532,4844.849625,0
48.363035,0.997222,0.001980,0.274719,0.123013,1.304421,1.047975,0.001980,4510.158673,0
51.029671,0.997183,0.002170,0.277201,0.123178,1.281086,1.058795,0.002170,4716.225324,0
45.624445,0.997525,0.001748,0.285093,0.126948,1.328640,0.991902,0.001748,4703.036481,0
37.931863,0.997797,0.001891,0.273922,0.123404,1.283223,0.935524,0.001891,4463.529232,0
48.309925,0.997235,0.001885,0.277252,0.124062,1.329584,1.058824,0.001885,4479.877431,0
47.843279,0.997305,0.001798,0.287088,0.128833,1.362687,1.045081,0.001798,4435.313588,0
48.827134,0.997313,0.001884,0.281149,0.126068,1.308081,1.015665,0.001884,4669.206624,0
46.247563,0.997496,0.002014,0.287576,0.127612,1.310348,0.983790,0.002014,4705.560735,0
41.716787,0.997770,0.001671,0.280970,0.125421,1.309947,0.939381,0.001671,4841.865640,0
44.244456,0.997600,0.002002,0.293011,0.130077,1.338901,0.974114,0.002002,4612.488212,0
51.816109,0.997189,0.002030,0.286615,0.127108,1.308119,1.056475,0.002030,4687.295108,0
39.913345,0.997803,0.002004,0.289636,0.128890,1.310919,0.935287,0.002004,4587.615686,0
42.279890,0.997663,0.002205,0.288910,0.128250,1.301701,0.959562,0.002205,4570.304499,0
41.355806,0.997813,0.001899,0.280632,0.125170,1.285281,0.942707,0.001899,4900.198073,0
42.897456,0.997600,0.002339,0.290173,0.128815,1.299826,0.971994,0.002339,4487.251598,0
47.523991,0.997388,0.001912,0.282827,0.126045,1.323094,1.032875,0.001912,4640.778024,0
55.751312,0.996958,0.001768,0.278865,0.124849,1.326873,1.101682,0.001768,4721.952984,0
44.000618,0.997599,0.002003,0.290478,0.128526,1.331765,0.979686,0.002003,4622.212719,0
41.995955,0.997605,0.001795,0.280626,0.125669,1.327470,0.982957,0.001795,4477.297632,0
48.863157,0.997187,0.001620,0.283035,0.127037,1.379901,1.064604,0.001620,4377.271461,0
43.795369,0.997574,0.002017,0.284104,0.126757,1.320468,0.999475,0.002017,4583.516342,0
53.322298,0.996945,0.001693,0.278639,0.124771,1.357206,1.094250,0.001693,4470.074752,0
46.323559,0.997343,0.002255,0.289555,0.129222,1.326400,1.017084,0.002255,4346.875483,0
48.623069,0.997323,0.002148,0.292184,0.130207,1.328877,1.036237,0.002148,4524.595514,0
49.794813,0.997169,0.001643,0.276835,0.124056,1.328501,1.030808,0.001643,4565.466122,0
45.614763,0.997420,0.002178,0.277272,0.123583,1.258676,0.982366,0.002178,4608.487207,0
46.100896,0.997400,0.001833,0.276459,0.123286,1.296288,0.998194,0.001833,4623.064597,0
54.701580,0.997119,0.001777,0.282570,0.125151,1.319999,1.069512,0.001777,4906.739783,0
47.338842,0.997345,0.001845,0.281375,0.125577,1.343194,1.029664,0.001845,4555.122476,0
36.247471,0.997979,0.001293,0.275365,0.124008,1.365963,0.920018,0.001293,4657.843053,0
