42.353447,0.997665,0.002275,0.296637,0.126599,1.308301,0.949627,0.002275,4563.254780,0
41.968216,0.997725,0.002679,0.292427,0.122314,1.235136,0.903521,0.002679,4796.123765,0
45.555031,0.997636,0.002549,0.302161,0.126293,1.274149,0.924974,0.002549,4901.502581,0
39.399601,0.997866,0.002524,0.292121,0.122031,1.229417,0.853594,0.002524,4824.837840,0
42.521234,0.997771,0.002764,0.300786,0.124571,1.237814,0.882636,0.002764,4895.822014,0
41.367412,0.997767,0.002744,0.296948,0.123390,1.235574,0.884134,0.002744,4776.985367,0
46.090126,0.997498,0.002559,0.291861,0.121626,1.237038,0.936556,0.002559,4799.092448,0
37.685114,0.997994,0.002966,0.296617,0.122272,1.198401,0.832405,0.002966,4892.851682,0
41.073598,0.997786,0.001552,0.274131,0.122729,1.313387,0.963685,0.001552,4844.575928,0
41.207240,0.997634,0.001991,0.276319,0.123156,1.302573,0.980081,0.001991,4510.061491,0
44.018075,0.997571,0.002185,0.279001,0.123372,1.278810,0.987101,0.002185,4715.783706,0
38.732359,0.997899,0.001763,0.286923,0.126991,1.326950,0.928732,0.001763,4702.717827,0
32.074942,0.998137,0.001903,0.275337,0.123684,1.282235,0.884930,0.001903,4463.140299,0
41.599487,0.997619,0.001897,0.278959,0.124383,1.327117,0.990684,0.001897,4480.170000,0
41.945670,0.997638,0.001815,0.289006,0.128842,1.361062,0.985559,0.001815,4434.937991,0
42.866338,0.997642,0.001907,0.283172,0.126004,1.306486,0.955722,0.001907,4669.560407,0
38.780397,0.997901,0.002026,0.289031,0.127543,1.309429,0.918985,0.002026,4706.119087,0
35.382365,0.998109,0.001689,0.283135,0.125305,1.308033,0.881464,0.001689,4841.854661,0
37.576899,0.997962,0.002011,0.294171,0.130014,1.338501,0.916863,0.002011,4612.616216,0
44.514255,0.997585,0.002046,0.288239,0.127167,1.306480,0.986488,0.002046,4687.585495,0
33.731634,0.998143,0.002015,0.290918,0.128883,1.309841,0.878655,0.002015,4588.132492,0
