0.1891,8689.5394,22862313.9994,8689.5394,0.5281,233.7818,230.8740,2.9078,3.2213,0.0010,2.2858,-0.5646,0.9207,0.8481,1
0.2223,7231.8424,20042352.9678,7231.8424,0.5367,223.7939,221.1003,2.6937,2.9465,0.0010,2.2028,-0.5871,0.9205,0.8832,1
0.2057,7297.0485,22896192.2221,7297.0485,0.5416,235.1212,232.3778,2.7434,3.0517,0.0009,2.1980,-0.5832,0.9232,0.8326,1
0.1891,7472.8121,25028165.1985,7472.8121,0.5236,242.2788,239.3769,2.9019,3.2181,0.0009,2.2269,-0.5645,0.9224,0.9002,1
0.2107,7233.2121,22833689.8466,7233.2121,0.5431,234.9939,232.2803,2.7137,3.0563,0.0010,2.1322,-0.5547,0.9104,0.8563,1
0.2272,5871.3818,22058352.4664,5871.3818,0.5687,229.9030,227.1845,2.7186,2.9876,0.0011,2.0429,-0.5876,0.9199,0.9049,1
0.2110,8384.2000,20054404.0107,8384.2000,0.5476,224.1394,221.3846,2.7547,3.0279,0.0010,2.1860,-0.5393,0.9019,0.8590,1
0.1842,8710.3030,23175650.6750,8710.3030,0.5339,235.9515,232.9810,2.9705,3.2195,0.0009,2.3210,-0.5616,0.9190,0.8654,1
0.2055,7684.7030,20737673.1524,7684.7030,0.5245,226.3758,223.5935,2.7822,3.0748,0.0009,2.2610,-0.6095,0.9340,0.9409,1
0.2054,7559.9515,21253724.6687,7559.9515,0.5204,227.9030,225.1266,2.7765,3.0800,0.0009,2.3428,-0.5776,0.9205,0.8490,1
0.2220,7567.3212,20116958.3947,7567.3212,0.5584,223.8061,221.0834,2.7226,2.9748,0.0010,2.2049,-0.5813,0.9150,0.8789,1
0.1843,7261.4303,25707842.5578,7261.4303,0.5201,237.9758,234.9945,2.9812,3.2111,0.0009,2.3970,-0.6420,0.9544,0.9054,1
0.2109,7895.6121,21974163.9766,7895.6121,0.5263,231.3091,228.5575,2.7516,3.0447,0.0009,2.3053,-0.5876,0.9206,0.8781,1
0.2051,8039.6848,20767878.0167,8039.6848,0.5179,227.5394,224.6968,2.8426,3.1053,0.0009,2.3711,-0.5924,0.9267,0.8698,1
0.1999,7153.4970,23971371.9989,7153.4970,0.5429,236.7455,233.8865,2.8590,3.1206,0.0010,2.2399,-0.6139,0.9422,0.8827,1
0.1945,7713.9636,22801926.4873,7713.9636,0.5159,234.2303,231.3256,2.9047,3.1694,0.0009,2.3908,-0.5966,0.9343,0.8456,1
0.1943,8015.0000,23491401.3222,8015.0000,0.5042,236.9636,234.0590,2.9046,3.1862,0.0009,2.4060,-0.5886,0.9316,0.8707,1
0.2217,6928.3455,19605823.2027,6928.3455,0.5587,216.8667,214.1277,2.7390,3.0032,0.0010,2.1648,-0.6213,0.9371,0.7804,1
0.1547,7416.6303,29475174.2601,7416.6303,0.4959,249.6121,246.4324,3.1797,3.4340,0.0008,2.4878,-0.6170,0.9533,0.8888,1
0.1898,8250.8909,23842498.5792,8250.8909,0.5415,238.6485,235.7334,2.9151,3.1477,0.0009,2.2564,-0.5974,0.9334,0.9353,1
0.1946,6343.5394,23736490.8231,6343.5394,0.5153,233.4303,230.4784,2.9519,3.1557,0.0009,2.3410,-0.6099,0.9386,0.9206,1
0.2000,6160.9455,24557821.9040,6160.9455,0.5521,236.2182,233.3986,2.8196,3.1122,0.0011,2.1772,-0.6110,0.9412,0.9111,1
0.1842,8287.9152,24142156.5885,8287.9152,0.4830,240.1939,237.3258,2.8681,3.2195,0.0008,2.3971,-0.5877,0.9314,0.8788,1
0.1904,8822.0242,23635393.5147,8822.0242,0.4957,241.1030,238.3434,2.7597,3.0910,0.0009,2.3125,-0.5595,0.9094,0.8231,1
0.1893,7618.3576,24933193.3629,7618.3576,0.5386,240.5273,237.5760,2.9513,3.1877,0.0009,2.2696,-0.6026,0.9373,1.0000,1
0.1893,7892.6667,23798500.1892,7892.6667,0.5153,237.9515,235.0097,2.9418,3.1961,0.0009,2.3573,-0.5990,0.9388,0.8518,1
0.1842,8457.1758,22821356.8985,8457.1758,0.5249,234.0000,231.0599,2.9401,3.2195,0.0009,2.3280,-0.5816,0.9287,0.9118,1
0.1690,8500.8121,25257398.8259,8500.8121,0.4929,242.4485,239.3671,3.0814,3.3398,0.0008,2.4353,-0.6155,0.9487,0.9192,1
0.1943,8071.2727,21746263.9659,8071.2727,0.5168,230.5818,227.6499,2.9319,3.1810,0.0009,2.4197,-0.5960,0.9328,0.8697,1
0.1793,7593.0424,24316206.0824,7593.0424,0.5047,238.2424,235.2486,2.9939,3.2450,0.0008,2.3763,-0.5977,0.9399,0.8394,1
0.2107,7487.1333,20738952.3849,7487.1333,0.5228,225.9455,223.1051,2.8404,3.0594,0.0010,2.2622,-0.6381,0.9439,0.8841,1
0.1744,8481.9394,24860184.0341,8481.9394,0.5202,241.3091,238.3099,2.9992,3.2630,0.0009,2.3168,-0.5742,0.9292,0.8991,1
0.1791,7088.1091,26025287.8560,7088.1091,0.5105,240.8848,237.9513,2.9335,3.2513,0.0009,2.3346,-0.5992,0.9381,0.8740,1
0.1952,8090.0667,21845854.8717,8090.0667,0.5143,230.2848,227.4185,2.8663,3.1042,0.0009,2.3394,-0.5868,0.9281,0.8920,1
0.2451,6914.7879,18702652.5554,6914.7879,0.5607,218.7030,216.0885,2.6145,2.8363,0.0010,2.1252,-0.5799,0.9030,0.8648,1
0.2274,6396.3697,20788628.2253,6396.3697,0.5573,224.2000,221.4703,2.7297,2.9676,0.0011,2.1861,-0.6291,0.9358,0.8884,1
0.1999,7904.2545,22222375.5167,7904.2545,0.5176,230.7515,227.8993,2.8522,3.1206,0.0009,2.2691,-0.6133,0.9403,0.8362,1
0.1898,7826.4061,23273715.9241,7826.4061,0.5108,235.0485,232.1770,2.8715,3.1477,0.0009,2.2662,-0.6039,0.9375,1.0000,1
0.1996,6849.7091,20805872.3114,6849.7091,0.5018,221.4182,218.4500,2.9682,3.1573,0.0009,2.4514,-0.6680,0.9579,0.9637,1
0.2053,6874.9091,22727369.1984,6874.9091,0.5229,232.7030,229.8605,2.8426,3.0937,0.0010,2.2963,-0.6213,0.9416,0.9156,1
0.1743,7390.6788,27278161.4117,7390.6788,0.4958,245.8909,242.9394,2.9516,3.2766,0.0008,2.4189,-0.5959,0.9397,0.9087,1
0.1842,7702.2182,24768699.3137,7702.2182,0.5299,241.4182,238.4550,2.9632,3.2248,0.0009,2.3047,-0.5788,0.9291,0.8998,1
0.2103,8116.7030,19855156.0219,8116.7030,0.5401,222.2424,219.3437,2.8987,3.1014,0.0010,2.3435,-0.5958,0.9280,0.8619,1
0.2268,6625.3394,20241678.5408,6625.3394,0.5458,222.7818,220.0201,2.7617,3.0296,0.0010,2.2994,-0.6208,0.9390,0.8822,1
0.2108,7090.0182,22029031.6542,7090.0182,0.5390,231.0364,228.1987,2.8377,3.0426,0.0010,2.2084,-0.6238,0.9366,0.7840,1
0.1844,8797.9394,22816049.1031,8797.9394,0.5131,235.8667,232.9029,2.9637,3.2100,0.0009,2.4728,-0.5948,0.9376,0.8756,1
0.2047,7391.6242,21578361.9074,7391.6242,0.5321,227.6485,224.7712,2.8773,3.1504,0.0009,2.3363,-0.6084,0.9364,0.9127,1
0.2107,7786.9394,20134262.3192,7786.9394,0.5246,224.2485,221.4617,2.7868,3.0563,0.0009,2.3045,-0.6086,0.9367,0.8818,1
0.2057,7598.9091,21930513.3198,7598.9091,0.5112,231.6000,228.7762,2.8238,3.0517,0.0009,2.3203,-0.6006,0.9272,0.8762,1
