0.2085,3892.1211,25721243.7202,3892.1211,0.5894,234.5120,231.4539,3.0581,3.6570,0.0011,2.1425,-0.4643,0.8905,0.8417,1
0.2380,3114.5074,23653850.5616,3114.5074,0.6244,228.9006,226.0641,2.8365,3.3494,0.0013,1.8863,-0.5000,0.8965,0.8979,1
0.2354,3116.1189,25382983.4559,3116.1189,0.6176,236.1783,233.3123,2.8660,3.4238,0.0012,1.8968,-0.4850,0.8933,0.8695,1
0.2376,3092.0366,24686596.9476,3092.0366,0.6331,231.7760,228.8927,2.8833,3.4096,0.0013,1.8646,-0.5037,0.9017,0.8917,1
0.2399,3387.2560,24537820.0169,3387.2560,0.6309,233.7543,230.9496,2.8047,3.3607,0.0013,1.8218,-0.4737,0.8808,0.8871,1
0.2379,2777.5531,25821156.5458,2777.5531,0.6402,237.4206,234.5838,2.8368,3.3665,0.0013,1.8431,-0.5036,0.8977,0.6824,1
0.2434,3772.3691,22935798.3724,3772.3691,0.6409,227.9371,225.0969,2.8403,3.3310,0.0013,1.8519,-0.4834,0.8838,0.8945,1
0.2293,4105.5200,24415447.6988,4105.5200,0.6255,234.5097,231.6431,2.8666,3.3629,0.0013,1.9079,-0.4869,0.8856,0.8922,1
0.2327,3229.4069,24139598.2618,3229.4069,0.5913,229.1051,226.1013,3.0039,3.5668,0.0011,2.0850,-0.5090,0.9130,0.8907,1
0.2364,2897.9909,21918536.1302,2897.9909,0.6194,219.1497,216.2505,2.8992,3.4576,0.0013,1.9667,-0.5062,0.9040,0.9024,1
0.2356,2945.4926,23225096.4907,2945.4926,0.6127,226.2606,223.3731,2.8875,3.4216,0.0012,1.9993,-0.5030,0.9008,0.8919,1
0.2210,3535.3360,26049734.5651,3535.3360,0.6005,236.9429,233.9065,3.0364,3.5986,0.0012,2.0366,-0.4907,0.9058,0.8815,1
0.2353,3504.8457,23928094.5285,3504.8457,0.5966,230.4800,227.5268,2.9532,3.4874,0.0012,2.0263,-0.4932,0.8980,0.8958,1
0.2275,3355.9349,25113598.2571,3355.9349,0.5980,233.0434,230.0319,3.0115,3.5400,0.0012,2.0386,-0.5102,0.9118,0.9129,1
0.2263,2746.5771,26268864.8748,2746.5771,0.5983,235.3657,232.3690,2.9967,3.5788,0.0012,1.9958,-0.5009,0.9125,0.8929,1
0.2274,3698.1600,23859386.5795,3698.1600,0.5868,230.1051,227.1215,2.9836,3.5713,0.0011,2.0957,-0.4622,0.8855,0.8512,1
0.2253,3221.2583,26012985.4260,3221.2583,0.6129,236.4971,233.4913,3.0059,3.5373,0.0012,1.9542,-0.5065,0.9094,0.8907,1
0.2318,3141.2080,24764463.1698,3141.2080,0.6092,231.7657,228.7792,2.9865,3.5395,0.0012,1.9531,-0.5173,0.9163,0.8981,1
0.2085,4089.4377,27666466.3339,4089.4377,0.5904,243.3349,240.2659,3.0690,3.6492,0.0011,2.0263,-0.4900,0.9064,0.9031,1
0.2275,3154.6674,25807144.9082,3154.6674,0.6203,236.1783,233.2218,2.9565,3.5427,0.0013,1.9131,-0.4868,0.8985,0.9005,1
0.2201,3304.3749,26993357.5810,3304.3749,0.5935,239.3211,236.3451,2.9760,3.5532,0.0012,1.9768,-0.5061,0.9107,0.9169,1
0.2191,3270.1623,27120945.7854,3270.1623,0.5944,240.4617,237.4686,2.9931,3.5587,0.0012,2.0107,-0.4895,0.9028,0.8919,1
0.2330,3494.4137,24280047.1544,3494.4137,0.6150,231.5017,228.5461,2.9556,3.4781,0.0012,1.9124,-0.5081,0.9064,0.9085,1
