0.2312,3008.3270,23110362.1540,3008.3270,0.6212,224.1587,221.2116,2.9471,3.5795,0.0013,1.9755,-0.4663,0.8866,0.8726,1
0.2540,2897.2468,22874978.9960,2897.2468,0.6450,226.9151,224.1289,2.7862,3.3538,0.0014,1.8266,-0.4691,0.8750,0.8972,1
0.2421,2890.6730,24314952.2709,2890.6730,0.6360,230.0889,227.2356,2.8533,3.4424,0.0013,1.7981,-0.4786,0.8883,0.9002,1
0.2547,2886.3032,22621054.3242,2886.3032,0.6476,225.6778,222.8459,2.8319,3.3674,0.0014,1.7803,-0.4866,0.8861,0.9083,1
0.2491,2868.3024,23632549.5716,2868.3024,0.6461,229.2532,226.4191,2.8341,3.4007,0.0014,1.8111,-0.4747,0.8834,0.9322,1
0.2437,2498.1690,24764038.0948,2498.1690,0.6376,232.1357,229.2685,2.8672,3.4380,0.0013,1.8757,-0.4959,0.8967,0.9204,1
0.2507,3212.5016,22585752.2384,3212.5016,0.6366,225.5175,222.6850,2.8325,3.3799,0.0013,1.8360,-0.4667,0.8752,0.8887,1
0.2448,2968.7159,23893447.9535,2968.7159,0.6348,229.6778,226.8705,2.8073,3.3462,0.0013,1.8434,-0.4797,0.8790,0.9021,1
0.2416,3136.3944,22776463.3019,3136.3944,0.6096,223.7992,220.8030,2.9962,3.6052,0.0012,2.0468,-0.4822,0.8992,0.8931,1
0.2467,2523.7762,22135757.1661,2523.7762,0.6219,220.6603,217.7830,2.8773,3.4507,0.0013,1.9351,-0.5036,0.9027,0.9069,1
0.2513,2598.1532,23188061.8476,2598.1532,0.6100,226.7929,223.9612,2.8316,3.4418,0.0013,1.9609,-0.4778,0.8854,0.9049,1
0.2364,2816.7111,24317056.5613,2816.7111,0.6077,229.4762,226.5009,2.9753,3.5777,0.0012,1.9303,-0.4896,0.9032,0.9170,1
0.2466,2704.1984,23704241.8573,2704.1984,0.6119,228.1302,225.2123,2.9179,3.4797,0.0012,1.9352,-0.4907,0.8959,0.9127,1
0.2426,3042.1405,23611861.6393,3042.1405,0.6087,228.4341,225.4894,2.9448,3.5279,0.0012,1.9838,-0.4778,0.8912,0.8918,1
0.2356,2557.7373,25047668.0762,2557.7373,0.6113,231.2468,228.2537,2.9931,3.5973,0.0012,1.9451,-0.4867,0.9048,0.9011,1
0.2379,2848.8040,22741321.7688,2848.8040,0.6162,222.1659,219.2190,2.9469,3.5682,0.0012,1.9865,-0.4748,0.8928,0.8935,1
0.2411,2878.8976,23690299.7083,2878.8976,0.6302,227.5992,224.6642,2.9350,3.4951,0.0013,1.8760,-0.5018,0.9044,0.9090,1
0.2487,2505.4413,23492677.6449,2505.4413,0.6212,226.6063,223.6778,2.9286,3.5243,0.0013,1.9333,-0.5004,0.9059,0.8981,1
0.2304,3061.2048,25100632.9789,3061.2048,0.6162,232.0159,229.0194,2.9964,3.5928,0.0012,1.9032,-0.4872,0.9012,0.9059,1
0.2411,2740.2429,24648881.5351,2740.2429,0.6181,230.8508,227.9503,2.9004,3.5119,0.0012,1.9106,-0.4799,0.8920,0.9145,1
0.2357,2852.9849,24965529.4142,2852.9849,0.6284,231.7833,228.8369,2.9464,3.5206,0.0013,1.8547,-0.4967,0.9030,0.9197,1
0.2359,2531.4643,24967453.4139,2531.4643,0.6248,231.6310,228.7095,2.9215,3.4958,0.0013,1.8450,-0.4835,0.8946,0.9108,1
0.2505,2644.9365,23290398.0103,2644.9365,0.6321,226.8381,223.9637,2.8744,3.4458,0.0013,1.8375,-0.4928,0.8950,0.9122,1
0.2283,2731.5349,23978619.3444,2731.5349,0.6209,227.3825,224.4633,2.9192,3.5233,0.0012,1.8938,-0.4785,0.8913,0.9053,1
0.2334,2898.7397,22506934.0935,2898.7397,0.6159,220.6048,217.6335,2.9713,3.5751,0.0012,1.9817,-0.4819,0.8969,0.9111,1
0.2317,2723.9278,21383660.1596,2723.9278,0.5993,214.2389,211.2099,3.0290,3.6615,0.0012,2.0497,-0.4887,0.9073,0.9060,1
0.2259,3178.3587,25727808.1019,3178.3587,0.6046,234.8381,231.8233,3.0148,3.5971,0.0012,1.9617,-0.4948,0.9060,0.9183,1
0.2342,3022.9857,24819515.7689,3022.9857,0.6119,232.1476,229.1383,3.0094,3.5699,0.0012,1.9804,-0.4990,0.9069,0.9186,1
0.2271,3079.0516,24109835.1488,3079.0516,0.5917,227.6786,224.5599,3.1187,3.6986,0.0012,2.0863,-0.4968,0.9133,0.9166,1
0.2372,2681.5317,24380489.1344,2681.5317,0.6021,229.6063,226.6570,2.9493,3.5603,0.0012,2.0083,-0.4798,0.8954,0.9039,1
0.2355,3020.1349,24000965.5475,3020.1349,0.6072,227.8429,224.7953,3.0476,3.6126,0.0012,2.0114,-0.5038,0.9130,0.9030,1
0.2261,3020.1302,25908795.5017,3020.1302,0.6114,235.7254,232.7386,2.9868,3.5609,0.0012,1.9191,-0.4766,0.8942,0.9012,1
0.2237,2697.1675,26989229.6662,2697.1675,0.6059,237.6198,234.6123,3.0075,3.6159,0.0012,1.9754,-0.4891,0.9051,0.9121,1
0.2472,2672.6238,22908061.2572,2672.6238,0.6086,224.0841,221.1001,2.9841,3.5368,0.0012,1.9935,-0.5071,0.9110,0.9224,1
0.2546,2537.6262,23063229.1157,2537.6262,0.6237,225.8357,223.0100,2.8257,3.3844,0.0013,1.9018,-0.4908,0.8904,0.9177,1
0.2496,2855.5437,22960074.0430,2855.5437,0.6108,225.3786,222.4819,2.8967,3.4871,0.0012,1.9372,-0.4914,0.8969,0.9152,1
0.2457,2942.6635,23413956.2894,2942.6635,0.6199,227.0206,224.0815,2.9392,3.5172,0.0013,1.9094,-0.5005,0.9072,0.9112,1
0.2402,2845.9611,22901353.2207,2845.9611,0.6152,223.5484,220.5681,2.9803,3.5674,0.0012,1.9681,-0.4920,0.9047,0.9037,1
0.2462,2458.2397,22144421.2316,2458.2397,0.6055,218.9714,215.9081,3.0633,3.6311,0.0012,2.0053,-0.5363,0.9303,0.9196,1
0.2409,2511.7556,24235803.8771,2511.7556,0.6075,228.7381,225.7346,3.0035,3.5740,0.0012,1.9814,-0.4961,0.9069,0.9154,1
0.2245,2939.3778,26485615.8241,2939.3778,0.5885,238.0460,235.1126,2.9334,3.5937,0.0011,2.0294,-0.4541,0.8803,0.9171,1
0.2398,2711.5063,24364388.0691,2711.5063,0.6351,230.6190,227.7208,2.8983,3.4356,0.0013,1.8423,-0.5048,0.9026,0.9287,1
0.2310,3093.2444,24482776.9752,3093.2444,0.6030,230.0444,226.9979,3.0466,3.6373,0.0012,2.0762,-0.4951,0.9087,0.9092,1
0.2472,2677.0048,22400900.7554,2677.0048,0.6210,221.5302,218.5672,2.9630,3.5316,0.0013,1.9431,-0.5007,0.9072,0.9126,1
0.2433,2645.0516,22648445.0126,2645.0516,0.6071,222.7246,219.7988,2.9258,3.5344,0.0012,1.9600,-0.4809,0.8936,0.9039,1
0.2288,3048.0770,23152363.7424,3048.0770,0.6027,224.0690,221.0408,3.0283,3.6224,0.0012,2.0406,-0.4767,0.8979,0.8775,1
0.2432,2835.3246,23208224.1645,2835.3246,0.6138,225.3532,222.3550,2.9982,3.5752,0.0013,1.9842,-0.5005,0.9095,0.9083,1
0.2457,2757.5325,22814302.4946,2757.5325,0.6206,224.2992,221.3672,2.9320,3.4986,0.0013,1.9108,-0.4943,0.9010,0.9032,1
0.2303,2973.5238,24954793.8983,2973.5238,0.6166,231.1762,228.1773,2.9989,3.5953,0.0012,1.9421,-0.4916,0.9040,0.9149,1
0.2413,2729.8944,24703041.9115,2729.8944,0.6140,231.8563,228.9992,2.8571,3.4361,0.0012,1.8740,-0.4796,0.8869,0.9059,1
