0.2546,540.7082,23657366.2373,540.7082,0.7081,220.8711,218.0222,2.8489,3.4900,0.0016,1.4717,-0.5271,0.9178,0.9709,1
0.2720,560.8905,22980800.2291,560.8905,0.7262,221.3456,218.6232,2.7224,3.2706,0.0017,1.3802,-0.5439,0.9133,0.9767,1
0.2614,498.2753,25022705.7059,498.2753,0.7271,228.4746,225.6772,2.7974,3.3633,0.0017,1.3617,-0.5550,0.9247,0.9779,1
0.2761,501.4238,23654710.2098,501.4238,0.7326,224.6517,221.9256,2.7261,3.2456,0.0017,1.3354,-0.5624,0.9211,0.9797,1
0.2668,495.2758,23999692.8335,495.2758,0.7285,224.9553,222.2371,2.7182,3.2955,0.0017,1.3650,-0.5424,0.9143,0.9759,1
0.2697,448.0147,24400981.1547,448.0147,0.7319,227.1151,224.3827,2.7324,3.2574,0.0017,1.3371,-0.5616,0.9216,0.9811,1
0.2739,546.8071,23273651.3031,546.8071,0.7286,222.6146,219.8956,2.7191,3.2608,0.0017,1.3610,-0.5479,0.9150,0.9761,1
0.2744,531.8950,24185681.3551,531.8950,0.7401,227.5215,224.8421,2.6795,3.1752,0.0017,1.3076,-0.5606,0.9157,0.9797,1
0.2738,477.5480,22523698.7041,477.5480,0.7021,218.0184,215.1827,2.8357,3.4975,0.0016,1.4791,-0.5267,0.9180,0.9784,1
0.2704,469.1624,21265952.7576,469.1624,0.7067,211.9581,209.1665,2.7916,3.4317,0.0016,1.4620,-0.5271,0.9144,0.9756,1
0.2727,493.3013,22894448.9706,493.3013,0.7117,220.3343,217.5691,2.7651,3.3764,0.0016,1.4448,-0.5335,0.9143,0.9780,1
0.2612,513.4436,24397332.6047,513.4436,0.7054,224.8219,221.9323,2.8896,3.5077,0.0016,1.4438,-0.5433,0.9272,0.9769,1
0.2716,441.6957,22030269.1419,441.6957,0.7042,215.8194,213.0388,2.7806,3.3956,0.0016,1.4454,-0.5326,0.9150,0.9779,1
0.2643,471.8733,22726052.1891,471.8733,0.6985,217.7960,214.9425,2.8534,3.4963,0.0016,1.4999,-0.5294,0.9193,0.9757,1
0.2512,487.8077,25685813.1142,487.8077,0.6897,228.5691,225.6289,2.9402,3.5920,0.0015,1.4998,-0.5319,0.9261,0.9780,1
0.2654,491.3966,22384498.9966,491.3966,0.7014,216.5062,213.6783,2.8279,3.4740,0.0016,1.4657,-0.5277,0.9172,0.9775,1
0.2617,466.3030,24225302.9130,466.3030,0.7141,224.3631,221.5149,2.8482,3.4405,0.0016,1.4019,-0.5531,0.9281,0.9811,1
0.2706,409.5859,22686419.1677,409.5859,0.7108,218.1479,215.3111,2.8369,3.4750,0.0016,1.4270,-0.5441,0.9258,0.9809,1
0.2512,551.1375,26265782.1216,551.1375,0.7033,231.5367,228.6158,2.9209,3.5241,0.0015,1.4390,-0.5504,0.9312,0.9812,1
0.2601,550.1125,24659708.5891,550.1125,0.7084,226.3480,223.5096,2.8384,3.4363,0.0016,1.4305,-0.5403,0.9215,0.9779,1
0.2573,451.0515,25202249.6687,451.0515,0.7119,227.9032,225.0440,2.8592,3.4384,0.0016,1.3960,-0.5559,0.9292,0.9825,1
0.2577,450.7335,25471136.2978,450.7335,0.7101,229.4390,226.5974,2.8417,3.4272,0.0016,1.4161,-0.5467,0.9245,0.9816,1
0.2708,461.9095,23841983.7541,461.9095,0.7133,224.1581,221.3615,2.7967,3.3918,0.0016,1.4017,-0.5457,0.9216,0.9814,1
0.2549,466.4293,24317015.8756,466.4293,0.7100,224.2389,221.4208,2.8181,3.4223,0.0016,1.4133,-0.5382,0.9196,0.9768,1
0.2612,545.3582,23759624.7584,545.3582,0.7040,222.4462,219.5908,2.8554,3.4915,0.0016,1.4776,-0.5319,0.9204,0.9777,1
0.2660,520.2926,21362157.7739,520.2926,0.7018,211.4553,208.6162,2.8391,3.5174,0.0016,1.4814,-0.5223,0.9171,0.9746,1
0.2545,532.9279,25821150.7570,532.9279,0.7045,230.1416,227.2268,2.9149,3.5187,0.0016,1.4601,-0.5479,0.9297,0.9810,1
0.2622,504.0199,24996924.0557,504.0199,0.7031,227.8430,224.9539,2.8891,3.4856,0.0016,1.4581,-0.5461,0.9271,0.9796,1
