0.2337,2327.3024,23929073.3850,2327.3024,0.6406,225.4478,222.4826,2.9652,3.6209,0.0013,1.8912,-0.4709,0.8925,0.9075,1
0.2542,2280.2122,23833925.7750,2280.2122,0.6627,228.1161,225.3069,2.8093,3.3705,0.0014,1.7357,-0.4864,0.8874,0.9216,1
0.2440,2095.9515,24290759.4623,2095.9515,0.6607,228.4470,225.5724,2.8746,3.4915,0.0014,1.7019,-0.4844,0.8940,0.9215,1
0.2562,2115.5409,23538753.3130,2115.5409,0.6755,227.2853,224.4579,2.8274,3.3742,0.0015,1.6615,-0.5010,0.8955,0.9329,1
0.2504,1983.1688,23556464.4966,1983.1688,0.6693,225.9014,223.1044,2.7970,3.3996,0.0014,1.6915,-0.4841,0.8882,0.9207,1
0.2514,1893.3338,24843943.5501,1893.3338,0.6695,231.6011,228.7854,2.8157,3.3609,0.0014,1.6739,-0.5040,0.8968,0.9443,1
0.2537,2349.4440,23887419.9540,2349.4440,0.6693,228.9628,226.1480,2.8148,3.3804,0.0014,1.6980,-0.4778,0.8820,0.9197,1
0.2517,2389.1587,24179416.7456,2389.1587,0.6622,230.3033,227.5042,2.7991,3.3514,0.0014,1.6965,-0.4862,0.8838,0.9268,1
0.2509,2140.6721,23654282.7319,2140.6721,0.6315,226.2502,223.2903,2.9599,3.6232,0.0013,1.8911,-0.4810,0.8993,0.9270,1
0.2509,2021.5443,22180193.8143,2021.5443,0.6418,219.6211,216.7522,2.8689,3.5048,0.0013,1.8200,-0.4755,0.8884,0.9211,1
0.2531,2009.7548,23873218.8385,2009.7548,0.6519,227.3028,224.4383,2.8646,3.4747,0.0014,1.8013,-0.4878,0.8938,0.9254,1
0.2363,1991.4896,24710186.1636,1991.4896,0.6350,227.6516,224.6238,3.0279,3.6707,0.0013,1.8538,-0.4932,0.9106,0.9352,1
0.2508,1980.5597,22776939.5294,1980.5597,0.6340,221.9382,219.0383,2.8999,3.5232,0.0013,1.8258,-0.4853,0.8954,0.9355,1
0.2442,2239.0159,24625373.5328,2239.0159,0.6358,230.4386,227.4649,2.9737,3.6012,0.0013,1.9052,-0.4782,0.8960,0.9230,1
