0.1930,6045.7394,24048191.1166,6045.7394,0.5467,233.2000,230.1506,3.0494,3.4545,0.0010,2.2315,-0.5287,0.9165,0.8477,1
0.2410,4690.3182,21105071.5965,4690.3182,0.6133,222.1788,219.4658,2.7130,3.0673,0.0013,1.9215,-0.5188,0.8959,0.8891,1
0.2346,4150.5152,23168105.6833,4150.5152,0.5907,227.9212,225.1668,2.7544,3.1961,0.0011,2.0147,-0.5450,0.9213,0.8619,1
0.2492,4846.4818,20766264.4191,4846.4818,0.6102,222.6273,219.8747,2.7526,3.1097,0.0012,1.9431,-0.5334,0.9021,0.8423,1
0.2499,4518.2394,21536664.8149,4518.2394,0.5963,225.3970,222.7498,2.6472,3.0335,0.0012,1.8877,-0.5380,0.9025,0.8755,1
0.2264,4304.6212,24038539.4244,4304.6212,0.5807,233.5667,230.7740,2.7926,3.1883,0.0011,2.0585,-0.5412,0.9118,0.8306,1
0.2435,5524.2970,20835513.6582,5524.2970,0.5984,224.7636,222.0721,2.6916,3.0988,0.0012,1.9564,-0.5031,0.8826,0.8443,1
0.2262,6264.2515,22118319.8177,6264.2515,0.5773,231.2879,228.5342,2.7536,3.1823,0.0011,2.0053,-0.4885,0.8732,0.8491,1
0.2229,5486.4303,22024869.9843,5486.4303,0.5508,226.2061,223.2509,2.9552,3.3086,0.0010,2.2479,-0.5813,0.9337,0.9002,1
0.2258,5010.9364,21690595.5779,5010.9364,0.5650,225.1182,222.2726,2.8455,3.2611,0.0011,2.1889,-0.5375,0.9092,0.8538,1
0.2232,5248.1424,23224698.3657,5248.1424,0.5468,229.5909,226.7332,2.8577,3.2401,0.0010,2.2389,-0.5520,0.9191,0.9077,1
0.2061,4821.9909,25039948.3857,4821.9909,0.5534,233.5424,230.5347,3.0077,3.4258,0.0010,2.2150,-0.5609,0.9330,0.8728,1
0.2118,5803.0242,23278471.5741,5803.0242,0.5499,230.5636,227.6267,2.9369,3.3363,0.0010,2.2052,-0.5347,0.9124,0.8262,1
0.2202,4840.3333,23963559.9027,4840.3333,0.5553,232.4667,229.5846,2.8820,3.2920,0.0011,2.1809,-0.5402,0.9164,0.8646,1
0.2431,3639.5606,22289893.3072,3639.5606,0.5812,224.3061,221.5385,2.7676,3.1792,0.0012,2.0621,-0.5730,0.9309,0.8866,1
0.2200,4955.4667,23692425.9540,4955.4667,0.5532,231.8909,228.9491,2.9419,3.3146,0.0010,2.2502,-0.5606,0.9304,0.8749,1
0.2286,4795.8515,22655572.4393,4795.8515,0.6059,227.9667,225.0794,2.8872,3.2752,0.0012,2.0444,-0.5448,0.9153,0.8330,1
0.2143,3965.2697,25088041.8538,3965.2697,0.5554,232.4818,229.4686,3.0133,3.3779,0.0010,2.2193,-0.6047,0.9488,0.8951,1
0.2015,6187.9030,24314901.0212,6187.9030,0.5711,237.4606,234.5219,2.9387,3.3331,0.0011,2.1261,-0.5405,0.9153,0.8765,1
0.2095,4823.9576,25097582.5654,4823.9576,0.6090,233.9515,231.0393,2.9122,3.2986,0.0012,1.9782,-0.5561,0.9227,0.8908,1
0.2147,4734.1394,25491076.1939,4734.1394,0.5753,237.7091,234.7855,2.9236,3.3133,0.0011,2.0449,-0.5515,0.9201,0.8828,1
0.2121,4452.6424,26491088.5191,4452.6424,0.5644,240.9939,238.0998,2.8941,3.3111,0.0011,2.1293,-0.5570,0.9245,0.8944,1
0.2317,5409.7758,21990781.4228,5409.7758,0.5759,227.9394,225.1134,2.8260,3.2029,0.0011,2.0346,-0.5580,0.9173,0.8534,1
0.2203,5260.8152,23458927.1063,5260.8152,0.5617,230.8758,227.9814,2.8943,3.2752,0.0011,2.1516,-0.5338,0.9155,0.8723,1
0.2175,6137.4424,22206002.7179,6137.4424,0.5579,227.6545,224.7580,2.8965,3.2735,0.0010,2.2227,-0.5585,0.9215,0.8722,1
0.2202,5427.2394,21315354.8140,5427.2394,0.5669,222.6152,219.6822,2.9329,3.2993,0.0011,2.1629,-0.5595,0.9234,0.8604,1
0.2009,6005.8394,24757168.5447,6005.8394,0.5610,233.7242,230.7462,2.9781,3.4059,0.0011,2.1669,-0.5317,0.9197,0.8652,1
