9.657146787643432617e+01,1.168251037597656250e-04,2.970695495605468750e-04,9.703636169433593750e-05,9.657197880744934082e+01
9.621418404579162598e+01,1.139640808105468750e-04,7.951259613037109375e-04,9.489059448242187500e-05,9.621518802642822266e+01
9.655062794685363770e+01,1.189708709716796875e-04,2.748012542724609375e-03,9.703636169433593750e-05,9.655359196662902832e+01
9.628724598884582520e+01,1.299381256103515625e-04,1.054286956787109375e-02,9.584426879882812500e-05,9.629801464080810547e+01
9.638843894004821777e+01,1.618862152099609375e-04,4.165005683898925781e-02,9.703636169433593750e-05,9.643034791946411133e+01
9.633387207984924316e+01,2.779960632324218750e-04,1.662929058074951172e-01,9.894371032714843750e-05,9.650054192543029785e+01
9.621075582504272461e+01,9.829998016357421875e-04,6.643171310424804688e-01,1.049041748046875000e-04,9.687616086006164551e+01
9.641597008705139160e+01,4.546880722045898438e-03,2.665247917175292969e+00,9.989738464355468750e-05,9.908586478233337402e+01
