2.432298660278320312e-02,2.160072326660156250e-04,1.647450923919677734e-01,9.894371032714843750e-05,1.893830299377441406e+02
2.431297302246093750e-02,2.160072326660156250e-04,1.648020744323730469e-01,9.894371032714843750e-05,1.894299983978271484e+02
2.427196502685546875e-02,2.160072326660156250e-04,1.650099754333496094e-01,9.894371032714843750e-05,1.895968914031982422e+02
2.429580688476562500e-02,2.160072326660156250e-04,1.649198532104492188e-01,9.799003601074218750e-05,1.895296573638916016e+02
2.429080009460449219e-02,2.150535583496093750e-04,1.647911071777343750e-01,9.894371032714843750e-05,1.893959045410156250e+02
2.430200576782226562e-02,2.150535583496093750e-04,1.647129058837890625e-01,9.799003601074218750e-05,1.893279552459716797e+02
2.431392669677734375e-02,2.150535583496093750e-04,1.648058891296386719e-01,9.799003601074218750e-05,1.894328594207763672e+02
2.430582046508789062e-02,2.160072326660156250e-04,1.647291183471679688e-01,9.894371032714843750e-05,1.893498897552490234e+02
2.430176734924316406e-02,2.160072326660156250e-04,1.649079322814941406e-01,9.894371032714843750e-05,1.895246505737304688e+02
2.429389953613281250e-02,2.150535583496093750e-04,1.646552085876464844e-01,9.679794311523437500e-05,1.892609596252441406e+02
2.428007125854492188e-02,2.150535583496093750e-04,1.649119853973388672e-01,9.799003601074218750e-05,1.895051002502441406e+02
2.429986000061035156e-02,2.150535583496093750e-04,1.646780967712402344e-01,9.894371032714843750e-05,1.892919540405273438e+02
2.431488037109375000e-02,2.150535583496093750e-04,1.647059917449951172e-01,9.703636169433593750e-05,1.893329620361328125e+02
2.429294586181640625e-02,2.148151397705078125e-04,1.648299694061279297e-01,9.894371032714843750e-05,1.894366741180419922e+02
2.427983283996582031e-02,2.160072326660156250e-04,1.648809909820556641e-01,9.894371032714843750e-05,1.894757747650146484e+02
2.429986000061035156e-02,2.150535583496093750e-04,1.648519039154052734e-01,9.799003601074218750e-05,1.894648075103759766e+02
2.432298660278320312e-02,2.160072326660156250e-04,1.648700237274169922e-01,9.799003601074218750e-05,1.895070075988769531e+02
2.429890632629394531e-02,2.160072326660156250e-04,1.649041175842285156e-01,9.894371032714843750e-05,1.895179748535156250e+02
2.429604530334472656e-02,2.160072326660156250e-04,1.646430492401123047e-01,9.894371032714843750e-05,1.892540454864501953e+02
2.429294586181640625e-02,2.150535583496093750e-04,1.647558212280273438e-01,9.799003601074218750e-05,1.893618106842041016e+02
2.426481246948242188e-02,2.150535583496093750e-04,1.647140979766845703e-01,9.799003601074218750e-05,1.892919540405273438e+02
2.429199218750000000e-02,2.150535583496093750e-04,1.649508476257324219e-01,9.799003601074218750e-05,1.895558834075927734e+02
2.427101135253906250e-02,2.150535583496093750e-04,1.649689674377441406e-01,9.799003601074218750e-05,1.895530223846435547e+02
2.427601814270019531e-02,2.148151397705078125e-04,1.649250984191894531e-01,9.799003601074218750e-05,1.895139217376708984e+02
2.429795265197753906e-02,2.169609069824218750e-04,1.647861003875732422e-01,9.894371032714843750e-05,1.893999576568603516e+02
2.427983283996582031e-02,2.140998840332031250e-04,1.648449897766113281e-01,9.894371032714843750e-05,1.894378662109375000e+02
2.430081367492675781e-02,2.160072326660156250e-04,1.646511554718017578e-01,9.799003601074218750e-05,1.892659664154052734e+02
2.430796623229980469e-02,2.148151397705078125e-04,1.649830341339111328e-01,9.799003601074218750e-05,1.896038055419921875e+02
2.431011199951171875e-02,2.150535583496093750e-04,1.647310256958007812e-01,9.894371032714843750e-05,1.893551349639892578e+02
2.430391311645507812e-02,2.150535583496093750e-04,1.648941040039062500e-01,9.894371032714843750e-05,1.895120143890380859e+02
2.431607246398925781e-02,2.160072326660156250e-04,1.647150516510009766e-01,9.894371032714843750e-05,1.893460750579833984e+02
2.425694465637207031e-02,2.160072326660156250e-04,1.648159027099609375e-01,9.894371032714843750e-05,1.893877983093261719e+02
2.428293228149414062e-02,2.160072326660156250e-04,1.645920276641845703e-01,9.894371032714843750e-05,1.891899108886718750e+02
2.430200576782226562e-02,2.140998840332031250e-04,1.648080348968505859e-01,9.799003601074218750e-05,1.894221305847167969e+02
2.428388595581054688e-02,2.160072326660156250e-04,1.649768352508544922e-01,9.894371032714843750e-05,1.895756721496582031e+02
2.428388595581054688e-02,2.138614654541015625e-04,1.648700237274169922e-01,9.799003601074218750e-05,1.894657611846923828e+02
2.431297302246093750e-02,2.157688140869140625e-04,1.649470329284667969e-01,9.799003601074218750e-05,1.895737648010253906e+02
2.431297302246093750e-02,2.160072326660156250e-04,1.646678447723388672e-01,9.989738464355468750e-05,1.892967224121093750e+02
2.429604530334472656e-02,2.160072326660156250e-04,1.650879383087158203e-01,9.894371032714843750e-05,1.896989345550537109e+02
2.430009841918945312e-02,2.140998840332031250e-04,1.645798683166503906e-01,9.894371032714843750e-05,1.891930103302001953e+02
2.429699897766113281e-02,2.157688140869140625e-04,1.647548675537109375e-01,9.894371032714843750e-05,1.893665790557861328e+02
2.430891990661621094e-02,2.150535583496093750e-04,1.647481918334960938e-01,9.894371032714843750e-05,1.893711090087890625e+02
2.429413795471191406e-02,2.150535583496093750e-04,1.649439334869384766e-01,9.989738464355468750e-05,1.895530223846435547e+02
2.430796623229980469e-02,2.157688140869140625e-04,1.649188995361328125e-01,9.894371032714843750e-05,1.895415782928466797e+02
2.429199218750000000e-02,2.150535583496093750e-04,1.649558544158935547e-01,9.894371032714843750e-05,1.895618438720703125e+02
2.429699897766113281e-02,2.150535583496093750e-04,1.649589538574218750e-01,9.894371032714843750e-05,1.895699501037597656e+02
2.431106567382812500e-02,2.160072326660156250e-04,1.649930477142333984e-01,9.894371032714843750e-05,1.896190643310546875e+02
2.429580688476562500e-02,2.160072326660156250e-04,1.646728515625000000e-01,9.894371032714843750e-05,1.892836093902587891e+02
2.429986000061035156e-02,2.140998840332031250e-04,1.648230552673339844e-01,9.894371032714843750e-05,1.894359588623046875e+02
2.430081367492675781e-02,2.150535583496093750e-04,1.646471023559570312e-01,9.894371032714843750e-05,1.892619132995605469e+02
2.430200576782226562e-02,2.160072326660156250e-04,1.650149822235107422e-01,9.703636169433593750e-05,1.896300315856933594e+02
2.429819107055664062e-02,2.150535583496093750e-04,1.646249294281005859e-01,9.894371032714843750e-05,1.892371177673339844e+02
2.428698539733886719e-02,2.160072326660156250e-04,1.648478507995605469e-01,9.799003601074218750e-05,1.894488334655761719e+02
2.428889274597167969e-02,2.150535583496093750e-04,1.647241115570068359e-01,9.799003601074218750e-05,1.893260478973388672e+02
2.425408363342285156e-02,2.160072326660156250e-04,1.648499965667724609e-01,9.799003601074218750e-05,1.894180774688720703e+02
2.429389953613281250e-02,2.150535583496093750e-04,1.649441719055175781e-01,9.989738464355468750e-05,1.895530223846435547e+02
2.430987358093261719e-02,2.150535583496093750e-04,1.648409366607666016e-01,9.894371032714843750e-05,1.894648075103759766e+02
2.430701255798339844e-02,2.160072326660156250e-04,1.649460792541503906e-01,9.894371032714843750e-05,1.895680427551269531e+02
2.427697181701660156e-02,2.160072326660156250e-04,1.647698879241943359e-01,9.894371032714843750e-05,1.893618106842041016e+02
2.431082725524902344e-02,2.160072326660156250e-04,1.648697853088378906e-01,9.894371032714843750e-05,1.894955635070800781e+02
2.428412437438964844e-02,2.150535583496093750e-04,1.646461486816406250e-01,9.894371032714843750e-05,1.892442703247070312e+02
2.428793907165527344e-02,2.160072326660156250e-04,1.647160053253173828e-01,9.894371032714843750e-05,1.893188953399658203e+02
2.429389953613281250e-02,2.150535583496093750e-04,1.651840209960937500e-01,9.894371032714843750e-05,1.897919178009033203e+02
2.429103851318359375e-02,2.140998840332031250e-04,1.648340225219726562e-01,9.799003601074218750e-05,1.894371509552001953e+02
2.430987358093261719e-02,2.150535583496093750e-04,1.648230552673339844e-01,9.894371032714843750e-05,1.894469261169433594e+02
2.426409721374511719e-02,2.150535583496093750e-04,1.648571491241455078e-01,9.894371032714843750e-05,1.894352436065673828e+02
2.428483963012695312e-02,2.160072326660156250e-04,1.649930477142333984e-01,9.989738464355468750e-05,1.895937919616699219e+02
2.428913116455078125e-02,2.150535583496093750e-04,1.649100780487060547e-01,9.918212890625000000e-05,1.895134449005126953e+02
2.430200576782226562e-02,2.160072326660156250e-04,1.647140979766845703e-01,9.894371032714843750e-05,1.893310546875000000e+02
2.428007125854492188e-02,2.150535583496093750e-04,1.649010181427001953e-01,9.894371032714843750e-05,1.894950866699218750e+02
2.430891990661621094e-02,2.150535583496093750e-04,1.647129058837890625e-01,9.894371032714843750e-05,1.893358230590820312e+02
2.428317070007324219e-02,2.150535583496093750e-04,1.648240089416503906e-01,9.894371032714843750e-05,1.894211769104003906e+02
2.431416511535644531e-02,2.160072326660156250e-04,1.646599769592285156e-01,9.894371032714843750e-05,1.892890930175781250e+02
2.427482604980468750e-02,2.148151397705078125e-04,1.648459434509277344e-01,9.989738464355468750e-05,1.894354820251464844e+02
2.426505088806152344e-02,2.160072326660156250e-04,1.649260520935058594e-01,9.894371032714843750e-05,1.895060539245605469e+02
2.425503730773925781e-02,2.160072326660156250e-04,1.647899150848388672e-01,9.799003601074218750e-05,1.893589496612548828e+02
2.428984642028808594e-02,2.160072326660156250e-04,1.647679805755615234e-01,9.989738464355468750e-05,1.893737316131591797e+02
2.426695823669433594e-02,2.140998840332031250e-04,1.648259162902832031e-01,9.894371032714843750e-05,1.894059181213378906e+02
2.430391311645507812e-02,2.148151397705078125e-04,1.650860309600830078e-01,9.894371032714843750e-05,1.897037029266357422e+02
2.427315711975097656e-02,2.148151397705078125e-04,1.646869182586669922e-01,9.989738464355468750e-05,1.892747879028320312e+02
2.428483963012695312e-02,2.150535583496093750e-04,1.647901535034179688e-01,9.894371032714843750e-05,1.893889904022216797e+02
2.427697181701660156e-02,2.148151397705078125e-04,1.646809577941894531e-01,9.894371032714843750e-05,1.892716884613037109e+02
2.428817749023437500e-02,2.150535583496093750e-04,1.649291515350341797e-01,9.703636169433593750e-05,1.895294189453125000e+02
2.429509162902832031e-02,2.150535583496093750e-04,1.647861003875732422e-01,9.799003601074218750e-05,1.893942356109619141e+02
2.429986000061035156e-02,2.150535583496093750e-04,1.648850440979003906e-01,9.799003601074218750e-05,1.894979476928710938e+02
2.430009841918945312e-02,2.148151397705078125e-04,1.647858619689941406e-01,9.799003601074218750e-05,1.893987655639648438e+02
2.440404891967773438e-02,2.150535583496093750e-04,1.653108596801757812e-01,9.799003601074218750e-05,1.900279521942138672e+02
2.428984642028808594e-02,2.150535583496093750e-04,1.647820472717285156e-01,9.799003601074218750e-05,1.893849372863769531e+02
2.430391311645507812e-02,2.169609069824218750e-04,1.648340225219726562e-01,9.894371032714843750e-05,1.894538402557373047e+02
2.429509162902832031e-02,2.160072326660156250e-04,1.646339893341064453e-01,9.894371032714843750e-05,1.892440319061279297e+02
2.431011199951171875e-02,2.148151397705078125e-04,1.648318767547607422e-01,9.894371032714843750e-05,1.894557476043701172e+02
2.429318428039550781e-02,2.150535583496093750e-04,1.647200584411621094e-01,9.799003601074218750e-05,1.893262863159179688e+02
2.431297302246093750e-02,2.148151397705078125e-04,1.648111343383789062e-01,9.799003601074218750e-05,1.894369125366210938e+02
2.429795265197753906e-02,2.148151397705078125e-04,1.646549701690673828e-01,9.894371032714843750e-05,1.892666816711425781e+02
2.428817749023437500e-02,2.150535583496093750e-04,1.650869846343994141e-01,9.703636169433593750e-05,1.896872520446777344e+02
2.428793907165527344e-02,2.150535583496093750e-04,1.647229194641113281e-01,9.894371032714843750e-05,1.893248558044433594e+02
2.429699897766113281e-02,2.150535583496093750e-04,1.647090911865234375e-01,9.894371032714843750e-05,1.893200874328613281e+02
2.426195144653320312e-02,2.157688140869140625e-04,1.649398803710937500e-01,9.799003601074218750e-05,1.895155906677246094e+02
2.426099777221679688e-02,2.150535583496093750e-04,1.652750968933105469e-01,9.894371032714843750e-05,1.898500919342041016e+02
2.429986000061035156e-02,2.150535583496093750e-04,1.650111675262451172e-01,9.799003601074218750e-05,1.896240711212158203e+02
2.431702613830566406e-02,2.150535583496093750e-04,1.647720336914062500e-01,9.894371032714843750e-05,1.894030570983886719e+02
2.429604530334472656e-02,2.150535583496093750e-04,1.648271083831787109e-01,9.799003601074218750e-05,1.894361972808837891e+02
2.430391311645507812e-02,2.150535583496093750e-04,1.645841598510742188e-01,9.894371032714843750e-05,1.892020702362060547e+02
2.429103851318359375e-02,2.150535583496093750e-04,1.648869514465332031e-01,9.989738464355468750e-05,1.894929409027099609e+02
2.429604530334472656e-02,2.160072326660156250e-04,1.647610664367675781e-01,9.679794311523437500e-05,1.893699169158935547e+02
2.430295944213867188e-02,2.160072326660156250e-04,1.648781299591064453e-01,9.894371032714843750e-05,1.894960403442382812e+02
2.427315711975097656e-02,2.150535583496093750e-04,1.649770736694335938e-01,9.799003601074218750e-05,1.895632743835449219e+02
2.426314353942871094e-02,2.150535583496093750e-04,1.647789478302001953e-01,9.894371032714843750e-05,1.893560886383056641e+02
2.432107925415039062e-02,2.160072326660156250e-04,1.649181842803955078e-01,9.894371032714843750e-05,1.895542144775390625e+02
2.431392669677734375e-02,2.160072326660156250e-04,1.649389266967773438e-01,9.894371032714843750e-05,1.895678043365478516e+02
2.428603172302246094e-02,2.160072326660156250e-04,1.649310588836669922e-01,9.799003601074218750e-05,1.895310878753662109e+02
2.429795265197753906e-02,2.150535583496093750e-04,1.648430824279785156e-01,9.894371032714843750e-05,1.894550323486328125e+02
2.431392669677734375e-02,2.140998840332031250e-04,1.647620201110839844e-01,9.894371032714843750e-05,1.893889904022216797e+02
2.429080009460449219e-02,2.148151397705078125e-04,1.648740768432617188e-01,9.894371032714843750e-05,1.894786357879638672e+02
2.428722381591796875e-02,2.150535583496093750e-04,1.647210121154785156e-01,9.989738464355468750e-05,1.893231868743896484e+02
2.429008483886718750e-02,2.150535583496093750e-04,1.648840904235839844e-01,9.894371032714843750e-05,1.894881725311279297e+02
2.431201934814453125e-02,2.160072326660156250e-04,1.645998954772949219e-01,9.799003601074218750e-05,1.892259120941162109e+02
2.430701255798339844e-02,2.150535583496093750e-04,1.648850440979003906e-01,9.799003601074218750e-05,1.895051002502441406e+02
2.426886558532714844e-02,2.160072326660156250e-04,1.651349067687988281e-01,9.799003601074218750e-05,1.897177696228027344e+02
2.426695823669433594e-02,2.160072326660156250e-04,1.649050712585449219e-01,9.799003601074218750e-05,1.894860267639160156e+02
2.430605888366699219e-02,2.140998840332031250e-04,1.648070812225341797e-01,9.894371032714843750e-05,1.894261837005615234e+02
2.429413795471191406e-02,2.150535583496093750e-04,1.646780967712402344e-01,9.894371032714843750e-05,1.892862319946289062e+02
2.430701255798339844e-02,2.157688140869140625e-04,1.651630401611328125e-01,9.799003601074218750e-05,1.897838115692138672e+02
2.427411079406738281e-02,2.140998840332031250e-04,1.646008491516113281e-01,9.799003601074218750e-05,1.891870498657226562e+02
2.427697181701660156e-02,2.148151397705078125e-04,1.647870540618896484e-01,9.799003601074218750e-05,1.893768310546875000e+02
2.430105209350585938e-02,2.160072326660156250e-04,1.648390293121337891e-01,9.894371032714843750e-05,1.894550323486328125e+02
2.429604530334472656e-02,2.150535583496093750e-04,1.648890972137451172e-01,9.989738464355468750e-05,1.895000934600830078e+02
2.429294586181640625e-02,2.150535583496093750e-04,1.648230552673339844e-01,9.918212890625000000e-05,1.894302368164062500e+02
2.425789833068847656e-02,2.150535583496093750e-04,1.647779941558837891e-01,9.894371032714843750e-05,1.893498897552490234e+02
2.428007125854492188e-02,2.150535583496093750e-04,1.648368835449218750e-01,9.894371032714843750e-05,1.894309520721435547e+02
2.428913116455078125e-02,2.150535583496093750e-04,1.649739742279052734e-01,9.799003601074218750e-05,1.895761489868164062e+02
2.429914474487304688e-02,2.148151397705078125e-04,1.647319793701171875e-01,9.894371032714843750e-05,1.893448829650878906e+02
2.430605888366699219e-02,2.150535583496093750e-04,1.648659706115722656e-01,9.894371032714843750e-05,1.894860267639160156e+02
2.426409721374511719e-02,2.160072326660156250e-04,1.647109985351562500e-01,9.894371032714843750e-05,1.892900466918945312e+02
2.429604530334472656e-02,2.129077911376953125e-04,1.651480197906494141e-01,9.894371032714843750e-05,1.897559165954589844e+02
2.429103851318359375e-02,2.160072326660156250e-04,1.647770404815673828e-01,9.799003601074218750e-05,1.893820762634277344e+02
2.429008483886718750e-02,2.140998840332031250e-04,1.649699211120605469e-01,9.894371032714843750e-05,1.895730495452880859e+02
2.430415153503417969e-02,2.160072326660156250e-04,1.647000312805175781e-01,9.894371032714843750e-05,1.893191337585449219e+02
2.429485321044921875e-02,2.148151397705078125e-04,1.649119853973388672e-01,9.894371032714843750e-05,1.895205974578857422e+02
2.429294586181640625e-02,2.160072326660156250e-04,1.649479866027832031e-01,9.894371032714843750e-05,1.895558834075927734e+02
2.427506446838378906e-02,2.160072326660156250e-04,1.648387908935546875e-01,9.894371032714843750e-05,1.894288063049316406e+02
2.429008483886718750e-02,2.160072326660156250e-04,1.648280620574951172e-01,9.894371032714843750e-05,1.894330978393554688e+02
2.430105209350585938e-02,2.160072326660156250e-04,1.646871566772460938e-01,9.894371032714843750e-05,1.893031597137451172e+02
2.426218986511230469e-02,2.138614654541015625e-04,1.647739410400390625e-01,9.679794311523437500e-05,1.893467903137207031e+02
2.430009841918945312e-02,2.150535583496093750e-04,1.647748947143554688e-01,9.894371032714843750e-05,1.893889904022216797e+02
2.429509162902832031e-02,2.160072326660156250e-04,1.647551059722900391e-01,9.989738464355468750e-05,1.893661022186279297e+02
2.429604530334472656e-02,2.150535583496093750e-04,1.649758815765380859e-01,9.894371032714843750e-05,1.895859241485595703e+02
2.429103851318359375e-02,2.160072326660156250e-04,1.648519039154052734e-01,9.799003601074218750e-05,1.894569396972656250e+02
2.430510520935058594e-02,2.150535583496093750e-04,1.648781299591064453e-01,9.989738464355468750e-05,1.894981861114501953e+02
2.427792549133300781e-02,2.150535583496093750e-04,1.649899482727050781e-01,9.799003601074218750e-05,1.895809173583984375e+02
2.429914474487304688e-02,2.148151397705078125e-04,1.648790836334228516e-01,9.894371032714843750e-05,1.894919872283935547e+02
2.430295944213867188e-02,2.160072326660156250e-04,1.648330688476562500e-01,9.799003601074218750e-05,1.894500255584716797e+02
2.430486679077148438e-02,2.160072326660156250e-04,1.646249294281005859e-01,9.799003601074218750e-05,1.892437934875488281e+02
2.429413795471191406e-02,2.160072326660156250e-04,1.648368835449218750e-01,9.799003601074218750e-05,1.894450187683105469e+02
2.429795265197753906e-02,2.150535583496093750e-04,1.647739410400390625e-01,9.894371032714843750e-05,1.893858909606933594e+02
2.430295944213867188e-02,2.150535583496093750e-04,1.648490428924560547e-01,9.989738464355468750e-05,1.894669532775878906e+02
2.427387237548828125e-02,2.160072326660156250e-04,1.646859645843505859e-01,9.799003601074218750e-05,1.892738342285156250e+02
2.428698539733886719e-02,2.138614654541015625e-04,1.648170948028564453e-01,9.894371032714843750e-05,1.894168853759765625e+02
2.428483963012695312e-02,2.160072326660156250e-04,1.650960445404052734e-01,9.894371032714843750e-05,1.896958351135253906e+02
2.428507804870605469e-02,2.150535583496093750e-04,1.648218631744384766e-01,9.799003601074218750e-05,1.894199848175048828e+02
2.429699897766113281e-02,2.148151397705078125e-04,1.648938655853271484e-01,9.799003601074218750e-05,1.895036697387695312e+02
2.427005767822265625e-02,2.150535583496093750e-04,1.649019718170166016e-01,9.894371032714843750e-05,1.894860267639160156e+02
2.429509162902832031e-02,2.160072326660156250e-04,1.648249626159667969e-01,9.894371032714843750e-05,1.894350051879882812e+02
2.429080009460449219e-02,2.150535583496093750e-04,1.646220684051513672e-01,9.989738464355468750e-05,1.892278194427490234e+02
2.429008483886718750e-02,2.148151397705078125e-04,1.648080348968505859e-01,9.799003601074218750e-05,1.894109249114990234e+02
2.428793907165527344e-02,2.148151397705078125e-04,1.646721363067626953e-01,9.894371032714843750e-05,1.892738342285156250e+02
2.429890632629394531e-02,2.150535583496093750e-04,1.649031639099121094e-01,9.894371032714843750e-05,1.895160675048828125e+02
2.428817749023437500e-02,2.160072326660156250e-04,1.647589206695556641e-01,9.799003601074218750e-05,1.893610954284667969e+02
2.432298660278320312e-02,2.160072326660156250e-04,1.648399829864501953e-01,9.894371032714843750e-05,1.894779205322265625e+02
2.429413795471191406e-02,2.160072326660156250e-04,1.647789478302001953e-01,9.799003601074218750e-05,1.893870830535888672e+02
2.440690994262695312e-02,2.150535583496093750e-04,1.653640270233154297e-01,9.894371032714843750e-05,1.900849342346191406e+02
2.429294586181640625e-02,2.160072326660156250e-04,1.648180484771728516e-01,9.703636169433593750e-05,1.894240379333496094e+02
2.426695823669433594e-02,2.150535583496093750e-04,1.648039817810058594e-01,9.799003601074218750e-05,1.893839836120605469e+02
2.431201934814453125e-02,2.160072326660156250e-04,1.647400856018066406e-01,9.799003601074218750e-05,1.893661022186279297e+02
2.428793907165527344e-02,2.160072326660156250e-04,1.649088859558105469e-01,9.894371032714843750e-05,1.895117759704589844e+02
2.429413795471191406e-02,2.148151397705078125e-04,1.646940708160400391e-01,9.894371032714843750e-05,1.893019676208496094e+02
2.429389953613281250e-02,2.140998840332031250e-04,1.647410392761230469e-01,9.799003601074218750e-05,1.893470287322998047e+02
2.430295944213867188e-02,2.148151397705078125e-04,1.647329330444335938e-01,9.799003601074218750e-05,1.893486976623535156e+02
2.428913116455078125e-02,2.148151397705078125e-04,1.649239063262939453e-01,9.799003601074218750e-05,1.895258426666259766e+02
2.429413795471191406e-02,2.160072326660156250e-04,1.646580696105957031e-01,9.799003601074218750e-05,1.892662048339843750e+02
2.430486679077148438e-02,2.150535583496093750e-04,1.649281978607177734e-01,9.894371032714843750e-05,1.895470619201660156e+02
2.428698539733886719e-02,2.148151397705078125e-04,1.647710800170898438e-01,9.894371032714843750e-05,1.893718242645263672e+02
2.427792549133300781e-02,2.160072326660156250e-04,1.650969982147216797e-01,9.799003601074218750e-05,1.896889209747314453e+02
2.427101135253906250e-02,2.150535583496093750e-04,1.648180484771728516e-01,9.918212890625000000e-05,1.894032955169677734e+02
2.430820465087890625e-02,2.148151397705078125e-04,1.648788452148437500e-01,9.703636169433593750e-05,1.894989013671875000e+02
2.432012557983398438e-02,2.148151397705078125e-04,1.648819446563720703e-01,9.894371032714843750e-05,1.895158290863037109e+02
2.429294586181640625e-02,2.150535583496093750e-04,1.647799015045166016e-01,9.894371032714843750e-05,1.893868446350097656e+02
2.429008483886718750e-02,2.150535583496093750e-04,1.646909713745117188e-01,9.894371032714843750e-05,1.892950534820556641e+02
2.428889274597167969e-02,2.150535583496093750e-04,1.648230552673339844e-01,9.894371032714843750e-05,1.894259452819824219e+02
2.430295944213867188e-02,2.160072326660156250e-04,1.649641990661621094e-01,9.894371032714843750e-05,1.895821094512939453e+02
2.430200576782226562e-02,2.160072326660156250e-04,1.649639606475830078e-01,9.894371032714843750e-05,1.895809173583984375e+02
2.428007125854492188e-02,2.160072326660156250e-04,1.649360656738281250e-01,9.894371032714843750e-05,1.895310878753662109e+02
2.431702613830566406e-02,2.160072326660156250e-04,1.648099422454833984e-01,9.894371032714843750e-05,1.894419193267822266e+02
2.429294586181640625e-02,2.160072326660156250e-04,1.648011207580566406e-01,9.799003601074218750e-05,1.894080638885498047e+02
2.429914474487304688e-02,2.160072326660156250e-04,1.649060249328613281e-01,9.894371032714843750e-05,1.895201206207275391e+02
2.428793907165527344e-02,2.150535583496093750e-04,1.649391651153564453e-01,9.799003601074218750e-05,1.895401477813720703e+02
2.431607246398925781e-02,2.150535583496093750e-04,1.647071838378906250e-01,9.799003601074218750e-05,1.893362998962402344e+02
2.428078651428222656e-02,2.160072326660156250e-04,1.649620532989501953e-01,9.799003601074218750e-05,1.895568370819091797e+02
2.430701255798339844e-02,2.160072326660156250e-04,1.647460460662841797e-01,9.918212890625000000e-05,1.893682479858398438e+02
2.427196502685546875e-02,2.129077911376953125e-04,1.648211479187011719e-01,9.799003601074218750e-05,1.894040107727050781e+02
2.430605888366699219e-02,2.150535583496093750e-04,1.647009849548339844e-01,9.799003601074218750e-05,1.893200874328613281e+02
2.429914474487304688e-02,2.150535583496093750e-04,1.649880409240722656e-01,9.799003601074218750e-05,1.896002292633056641e+02
2.428293228149414062e-02,2.160072326660156250e-04,1.648519039154052734e-01,9.799003601074218750e-05,1.894488334655761719e+02
2.429199218750000000e-02,2.157688140869140625e-04,1.648931503295898438e-01,9.799003601074218750e-05,1.894989013671875000e+02
2.431416511535644531e-02,2.150535583496093750e-04,1.647920608520507812e-01,9.918212890625000000e-05,1.894204616546630859e+02
2.426004409790039062e-02,2.150535583496093750e-04,1.645538806915283203e-01,9.918212890625000000e-05,1.891281604766845703e+02
2.431392669677734375e-02,2.148151397705078125e-04,1.651091575622558594e-01,9.894371032714843750e-05,1.897368431091308594e+02
2.431297302246093750e-02,2.148151397705078125e-04,1.646728515625000000e-01,9.894371032714843750e-05,1.892995834350585938e+02
2.426910400390625000e-02,2.150535583496093750e-04,1.649920940399169922e-01,9.894371032714843750e-05,1.895751953125000000e+02
2.430796623229980469e-02,2.150535583496093750e-04,1.649379730224609375e-01,9.894371032714843750e-05,1.895599365234375000e+02
