4.15379420069,0.999719776635,0.00794288083223,0.637524959237,0.250579178497,2.35294941006,1.02648886958,0.00794288083223,7411.34089712,1.0,
4.25940716588,0.999718374535,0.00908306510407,0.643835296571,0.249995074735,2.29707279064,1.00314240943,0.00908306510407,7561.97093057,1.0,
4.45158738665,0.999715360526,0.00830533181923,0.648626359541,0.250748555174,2.32442592807,0.986289047816,0.00830533181923,7819.45740814,1.0,
4.0543459438,0.999732319755,0.00889531697387,0.644783002919,0.250294376949,2.30240663254,0.989099767276,0.00889531697387,7572.89480941,1.0,
3.97735717665,0.999741193933,0.0084261015745,0.647269050994,0.250409086274,2.31140853613,0.978485952078,0.0084261015745,7683.78879823,1.0,
4.13445468215,0.999728581524,0.00916439444952,0.646039924274,0.249710816983,2.28605641465,0.991619449571,0.00916439444952,7616.1556226,1.0,
4.41411513087,0.999707143066,0.0087784442826,0.6433472964,0.249688744977,2.30620140182,1.01123918213,0.0087784442826,7536.07062255,1.0,
3.96087035027,0.999742533818,0.00911928069707,0.649530910069,0.249699037092,2.27769974974,0.969396617264,0.00911928069707,7691.7887629,1.0,
4.18059667766,0.999732162741,0.0103656447332,0.658760712682,0.247824108044,2.29363519501,0.954625920232,0.0103656447332,7804.17801918,1.0,
4.11240779203,0.99972225719,0.0115230632733,0.659569243235,0.245992657512,2.25130982669,0.95817393384,0.0115230632733,7403.10287019,1.0,
4.37378952298,0.999712873265,0.011165857624,0.663631941653,0.247021931697,2.24921645351,0.950260890729,0.011165857624,7616.31038893,1.0,
3.83066164296,0.999753581789,0.0104813816229,0.663904644529,0.248140235429,2.28110883151,0.924477769776,0.0104813816229,7772.51079278,1.0,
3.49898526362,0.999760243442,0.011161056449,0.657944368672,0.246673272528,2.25080009092,0.939991172533,0.011161056449,7296.80268726,1.0,
3.95656880778,0.999733391441,0.0109180162053,0.658852158523,0.246038409685,2.27550971205,0.958560003548,0.0109180162053,7420.03288642,1.0,
4.14403897813,0.999726631813,0.0107812590374,0.659746689418,0.24673913255,2.28512474073,0.955377205283,0.0107812590374,7579.43263081,1.0,
3.99540504454,0.99974214884,0.0112944542038,0.665659854713,0.247015295351,2.25312642369,0.925462940476,0.0112944542038,7747.3482915,1.0,
3.74635827374,0.999759482101,0.0104544992365,0.664895625924,0.248340817166,2.27126695651,0.918558034262,0.0104544992365,7787.92964961,1.0,
3.59852828908,0.999775158366,0.0114425632962,0.668665828983,0.247344954555,2.25602657434,0.899056300446,0.0114425632962,8002.20257841,1.0,
3.57539195645,0.999769709665,0.0100251676452,0.663058088533,0.248661401264,2.29055791528,0.918265413223,0.0100251676452,7762.61323947,1.0,
4.17215198027,0.999731429101,0.0105337960411,0.66448697224,0.247737834905,2.26320628099,0.937929230321,0.0105337960411,7767.1369102,1.0,
