2.388246202468872070e+01,1.008510589599609375e-04,5.634760856628417969e-01,8.702278137207031250e-05
2.314546108245849609e+01,4.911422729492187500e-05,5.967378616333007812e-01,2.288818359375000000e-05
2.356783604621887207e+01,4.696846008300781250e-05,5.904071331024169922e-01,2.288818359375000000e-05
2.309005308151245117e+01,4.315376281738281250e-05,5.667870044708251953e-01,1.883506774902343750e-05
2.568822407722473145e+01,5.578994750976562500e-05,7.232530117034912109e-01,2.098083496093750000e-05
2.552558803558349609e+01,4.601478576660156250e-05,6.036272048950195312e-01,1.907348632812500000e-05
2.493957901000976562e+01,6.699562072753906250e-05,5.838730335235595703e-01,1.907348632812500000e-05
2.535171699523925781e+01,6.198883056640625000e-05,5.994489192962646484e-01,2.217292785644531250e-05
2.482426691055297852e+01,4.577636718750000000e-05,6.075909137725830078e-01,3.004074096679687500e-05
2.425466299057006836e+01,4.601478576660156250e-05,6.361320018768310547e-01,2.098083496093750000e-05
2.411761403083801270e+01,4.506111145019531250e-05,5.826139450073242188e-01,2.002716064453125000e-05
2.349373507499694824e+01,5.984306335449218750e-05,6.017088890075683594e-01,2.098083496093750000e-05
2.362287902832031250e+01,4.696846008300781250e-05,5.819859504699707031e-01,1.907348632812500000e-05
2.543721818923950195e+01,4.506111145019531250e-05,6.596179008483886719e-01,4.196166992187500000e-05
2.535031199455261230e+01,4.577636718750000000e-05,6.163499355316162109e-01,2.312660217285156250e-05
2.486208200454711914e+01,9.202957153320312500e-05,6.284449100494384766e-01,1.883506774902343750e-05
2.417468094825744629e+01,4.696846008300781250e-05,6.009778976440429688e-01,2.002716064453125000e-05
2.564015889167785645e+01,4.386901855468750000e-05,6.399171352386474609e-01,2.908706665039062500e-05
2.468725800514221191e+01,5.912780761718750000e-05,5.874850749969482422e-01,3.099441528320312500e-05
2.620776915550231934e+01,7.605552673339843750e-05,6.756181716918945312e-01,2.098083496093750000e-05
2.616843008995056152e+01,7.104873657226562500e-05,7.153041362762451172e-01,3.194808959960937500e-05
2.543563389778137207e+01,4.196166992187500000e-05,6.218280792236328125e-01,2.002716064453125000e-05
2.418978095054626465e+01,6.294250488281250000e-05,5.841629505157470703e-01,1.907348632812500000e-05
2.458032393455505371e+01,4.506111145019531250e-05,6.010150909423828125e-01,2.098083496093750000e-05
2.604945802688598633e+01,6.604194641113281250e-05,5.992298126220703125e-01,2.408027648925781250e-05
2.434055304527282715e+01,4.720687866210937500e-05,5.852088928222656250e-01,2.002716064453125000e-05
2.348424291610717773e+01,4.482269287109375000e-05,5.636529922485351562e-01,2.694129943847656250e-05
2.354589414596557617e+01,4.601478576660156250e-05,5.962281227111816406e-01,2.098083496093750000e-05
2.310849905014038086e+01,4.816055297851562500e-05,5.418109893798828125e-01,1.907348632812500000e-05
2.237515306472778320e+01,4.601478576660156250e-05,5.614380836486816406e-01,2.002716064453125000e-05
2.276046895980834961e+01,5.197525024414062500e-05,6.089010238647460938e-01,1.883506774902343750e-05
2.307904505729675293e+01,4.506111145019531250e-05,5.375688076019287109e-01,2.098083496093750000e-05
2.197270584106445312e+01,4.196166992187500000e-05,5.419940948486328125e-01,1.907348632812500000e-05
1.820481598854064941e+03,4.196166992187500000e-05,6.722810268402099609e-01,4.005432128906250000e-05
2.575644707679748535e+01,4.196166992187500000e-05,6.260659694671630859e-01,1.907348632812500000e-05
2.450051808357238770e+01,4.315376281738281250e-05,5.983719825744628906e-01,1.811981201171875000e-05
2.300405311584472656e+01,4.410743713378906250e-05,5.521919727325439453e-01,2.098083496093750000e-05
2.093104600906372070e+01,4.196166992187500000e-05,5.465919971466064453e-01,1.883506774902343750e-05
2.074667286872863770e+01,4.291534423828125000e-05,5.197849273681640625e-01,2.002716064453125000e-05
7.064284970760345459e+02,3.981590270996093750e-05,5.281379222869873047e-01,1.811981201171875000e-05
2.103178501129150391e+01,4.196166992187500000e-05,5.170929431915283203e-01,1.907348632812500000e-05
1.201063284158706665e+03,5.698204040527343750e-05,5.904300212860107422e-01,2.002716064453125000e-05
2.180991315841674805e+01,4.506111145019531250e-05,5.226519107818603516e-01,1.883506774902343750e-05
2.087183904647827148e+01,4.220008850097656250e-05,5.430068969726562500e-01,1.811981201171875000e-05
2.641781818866729736e+02,4.291534423828125000e-05,4.944651126861572266e-01,1.907348632812500000e-05
2.077950406074523926e+01,4.100799560546875000e-05,5.052371025085449219e-01,1.883506774902343750e-05
1.233481605052947998e+03,4.315376281738281250e-05,5.095288753509521484e-01,1.883506774902343750e-05
2.110758090019226074e+01,4.696846008300781250e-05,5.256431102752685547e-01,1.907348632812500000e-05
7.485095689296722412e+02,5.602836608886718750e-05,6.065299510955810547e-01,2.598762512207031250e-05
2.150300908088684082e+01,4.315376281738281250e-05,5.588979721069335938e-01,1.907348632812500000e-05
2.108737707138061523e+01,4.386901855468750000e-05,5.477101802825927734e-01,1.907348632812500000e-05
4.204008288860321045e+03,5.984306335449218750e-05,5.960199832916259766e-01,2.503395080566406250e-05
2.162512898445129395e+01,4.196166992187500000e-05,5.427439212799072266e-01,1.907348632812500000e-05
2.087431406974792480e+01,4.100799560546875000e-05,5.245809555053710938e-01,1.978874206542968750e-05
7.790403401851654053e+02,5.197525024414062500e-05,6.424851417541503906e-01,1.907348632812500000e-05
2.126664304733276367e+01,4.220008850097656250e-05,5.090239048004150391e-01,2.002716064453125000e-05
2.070643806457519531e+01,4.196166992187500000e-05,6.273310184478759766e-01,1.907348632812500000e-05
8.108613014221191406e+01,4.100799560546875000e-05,5.318591594696044922e-01,1.883506774902343750e-05
2.115797901153564453e+01,4.386901855468750000e-05,5.435571670532226562e-01,1.907348632812500000e-05
2.472683387041091919e+03,4.196166992187500000e-05,5.217609405517578125e-01,2.002716064453125000e-05
2.099486899375915527e+01,4.100799560546875000e-05,5.749399662017822266e-01,2.002716064453125000e-05
2.248052725076675415e+03,5.197525024414062500e-05,5.731229782104492188e-01,2.312660217285156250e-05
2.135449504852294922e+01,4.220008850097656250e-05,5.083739757537841797e-01,1.883506774902343750e-05
2.069918608665466309e+01,4.291534423828125000e-05,5.976190567016601562e-01,1.811981201171875000e-05
2.130018591880798340e+01,4.315376281738281250e-05,1.902487236976623535e+03,2.002716064453125000e-05
2.185812401771545410e+01,1.699924468994140625e-04,5.205509662628173828e-01,1.883506774902343750e-05
2.076033902168273926e+01,8.010864257812500000e-05,5.305380821228027344e-01,3.814697265625000000e-05
3.992986910343170166e+02,4.410743713378906250e-05,5.492110252380371094e-01,1.907348632812500000e-05
2.076133990287780762e+01,4.792213439941406250e-05,5.311820507049560547e-01,1.788139343261718750e-05
1.848195554018020630e+03,4.482269287109375000e-05,5.182487964630126953e-01,1.907348632812500000e-05
2.127008199691772461e+01,4.100799560546875000e-05,4.967210292816162109e-01,2.002716064453125000e-05
2.078391599655151367e+01,4.100799560546875000e-05,6.425485479831695557e+02,2.002716064453125000e-05
2.171722006797790527e+01,4.196166992187500000e-05,5.130980014801025391e-01,1.907348632812500000e-05
2.064800310134887695e+01,4.196166992187500000e-05,5.681169033050537109e-01,2.002716064453125000e-05
9.431214659214019775e+02,4.196166992187500000e-05,5.138690471649169922e-01,1.883506774902343750e-05
2.071648097038269043e+01,4.100799560546875000e-05,5.200049877166748047e-01,1.907348632812500000e-05
2.220637125968933105e+03,4.315376281738281250e-05,5.117049217224121094e-01,1.907348632812500000e-05
2.126129317283630371e+01,4.410743713378906250e-05,5.025629997253417969e-01,1.883506774902343750e-05
2.079712295532226562e+01,4.196166992187500000e-05,5.028419494628906250e-01,1.883506774902343750e-05
2.089903422117233276e+03,4.315376281738281250e-05,5.392839908599853516e-01,2.002716064453125000e-05
2.153468823432922363e+01,4.386901855468750000e-05,5.509181022644042969e-01,1.883506774902343750e-05
2.081606388092041016e+01,4.291534423828125000e-05,5.992159843444824219e-01,1.907348632812500000e-05
2.136643791198730469e+01,4.196166992187500000e-05,5.379419326782226562e-01,1.907348632812500000e-05
2.071557402610778809e+01,4.386901855468750000e-05,5.766310691833496094e-01,2.002716064453125000e-05
1.348904111385345459e+02,4.196166992187500000e-05,4.992241859436035156e-01,1.811981201171875000e-05
2.087330889701843262e+01,4.196166992187500000e-05,4.990460872650146484e-01,2.002716064453125000e-05
2.077687001228332520e+01,4.410743713378906250e-05,5.498018264770507812e-01,1.883506774902343750e-05
3.306329568862915039e+03,5.102157592773437500e-05,6.615190505981445312e-01,2.408027648925781250e-05
2.438322186470031738e+01,4.816055297851562500e-05,5.924289226531982422e-01,2.002716064453125000e-05
2.378798604011535645e+01,4.506111145019531250e-05,5.798571109771728516e-01,2.002716064453125000e-05
2.374314880371093750e+01,4.506111145019531250e-05,6.159210205078125000e-01,2.098083496093750000e-05
2.344624900817871094e+01,4.601478576660156250e-05,5.669908523559570312e-01,1.907348632812500000e-05
2.412774801254272461e+01,5.102157592773437500e-05,5.675899982452392578e-01,2.098083496093750000e-05
2.487985301017761230e+01,6.103515625000000000e-05,7.208139896392822266e-01,1.907348632812500000e-05
2.357942485809326172e+01,5.006790161132812500e-05,6.416890621185302734e-01,1.907348632812500000e-05
2.350908803939819336e+01,4.410743713378906250e-05,5.680999755859375000e-01,1.907348632812500000e-05
2.379270505905151367e+01,4.577636718750000000e-05,5.635068416595458984e-01,3.504753112792968750e-05
2.484697103500366211e+01,4.792213439941406250e-05,5.768699645996093750e-01,1.883506774902343750e-05
2.393034696578979492e+01,4.386901855468750000e-05,5.423891544342041016e-01,2.408027648925781250e-05
2.342829298973083496e+01,4.887580871582031250e-05,5.291080474853515625e-01,2.002716064453125000e-05
