0.00100893898120449070,247.82683982683977000000,535991286.59019238000000000000,247.82683982683977000000,0.32215383848282558000,216.40438822849251000000,210.87808763504944000000,5.52630059344306450000,7.70674514794020120000,0.00051666415957471099,2.56687591567261380000,-0.40576409617972747000,0.98023930302245710000,0.96751754206913476000,0.39282393741358390000,108.20219411424574000000,0.00641595104135820730,52497.18452992635100000000,13718648.03865622400000000000,3852389497.00499730000000000000,6.17719305667184140000,0.05290691935643179100,13062.34272459355500000000,0.00000005770344358750,1
0.00101173185912932420,255.94346912587952000000,526767958.77754384000000000000,255.94346912587957000000,0.32376415450925305000,217.72637026382958000000,212.21773705129266000000,5.50863321253688200000,7.69856988230236010000,0.00052522811344289135,2.55773159741334940000,-0.40347421084945523000,0.97959573515933707000,0.95878844879592218000,0.39404302526966728000,108.86318513191466000000,0.00603522427626662120,52928.21186156594200000000,13821580.72988812400000000000,3865108381.69405650000000000000,6.21166998039957100000,0.04068841039525386600,13168.07042035057000000000,0.00000005959330128494,1
0.00102208177239597920,240.41208736974204000000,535256725.92584795000000000000,240.41208736974210000000,0.32127424389215525000,218.85240492406621000000,213.32428153719238000000,5.52812338687376580000,7.71318572065973470000,0.00051126340411847911,2.58060445024767300000,-0.40288261854339230000,0.97960164188350785000,0.98194978917891673000,0.39192878576522960000,109.42620246203310000000,0.00637364806745914240,53572.27920967753700000000,14114944.86469499200000000000,3986835603.27023650000000000000,6.22826684715929440000,0.03106448383321287400,13332.97011999940900000000,0.00000005597700931419,1
0.00102075313717643370,230.62654934641901000000,528013193.94726217000000000000,230.62654934641901000000,0.32379964449583604000,218.17887107463659000000,212.67030609190689000000,5.50856498272969920000,7.66743641341353490000,0.00052018348690203509,2.54235879521082260000,-0.40742021642440263000,0.98023421462402471000,0.97408870636529055000,0.39477017205931164000,109.08943553731832000000,0.00556989156337690540,52920.53045994677100000000,13760977.90228998300000000000,3823339984.74069400000000000000,5.96075694121292890000,0.03248163345883484100,13172.47930679529400000000,0.00000005369856666570,1
0.00098457536650067043,243.81034166701915000000,564728730.21699011000000000000,243.81034166701906000000,0.32205067827591222000,219.60807704781652000000,214.08481486818070000000,5.52326217963582430000,7.72371437925158770000,0.00051490708704252694,2.57720127439027280000,-0.40494756568048756000,0.98022188052124104000,0.96599706788536344000,0.39209557995893568000,109.80403852390796000000,0.00645825401525727300,53712.51343742453900000000,14120885.97850436500000000000,3982392685.55695100000000000000,6.16907088568320640000,0.06413130843098345500,13367.17912489244400000000,0.00000005676825119613,1
0.00095830529347823261,241.30603381417711000000,585149868.14971602000000000000,241.30603381417711000000,0.31340690316592867000,220.79972362057060000000,215.25673445660323000000,5.54298916396734410000,7.76201588258330230000,0.00049624629306005712,2.59626937525927830000,-0.40100958738368692000,0.97965065119902628000,0.96666244856687078000,0.38540435349111452000,110.39986181028505000000,0.00782605017132704390,54440.71001711674000000000,14510925.01032050100000000000,4174561220.80662250000000000000,6.18111313225314700000,0.07876813740006090300,13549.85436496183700000000,0.00000005618515379226,1
0.00098835805976864983,267.21824104234520000000,579630482.75742328000000000000,267.21824104234526000000,0.32369395596394229000,216.33190913321212000000,210.77171890235346000000,5.56019023085863570000,7.78440115094537340000,0.00050889062478825695,2.61171960338804120000,-0.40259973466617777000,0.98025530141279438000,0.95614283146486467000,0.39263612500649137000,108.16595456660599000000,0.00813627197992018890,52999.61791421666600000000,14134518.48201822300000000000,4087484551.40132900000000000000,6.51939591353265250000,0.05524768391217883800,13183.10321925633100000000,0.00000006221849380120,1
0.00104150704763367640,257.65262207933210000000,508341152.92366225000000000000,257.65262207933216000000,0.32625736384213588000,214.19593327410922000000,208.67870331272715000000,5.51722996138207300000,7.68566467233034520000,0.00052253830687620372,2.56707304597087040000,-0.40576565273309595000,0.98001703811798691000,0.97206458494322134000,0.39572506419183828000,107.09796663705482000000,0.00624673914576194710,51568.32054187182100000000,13380412.11665371400000000000,3730816637.04675770000000000000,6.26361803234764290000,0.01933950956752106600,12827.67024831843100000000,0.00000005999125661173,1
0.00113818882215336370,257.72792137287246000000,446107678.72455251000000000000,257.72792137287252000000,0.32560993359832641000,218.75354287406407000000,213.29703133367894000000,5.45651154038513650000,7.61744810007432700000,0.00052139937398292652,2.55806284907368430000,-0.39751463971665457000,0.97718344702356741000,0.96319703887634245000,0.39570720747562504000,109.37677143703210000000,0.00503405389398874780,52967.00915352645800000000,13687847.72276139100000000000,3761839622.83618400000000000000,6.23733378456499300000,-0.06931342273361612600,13177.32364595224900000000,0.00000006000878912976,1
0.00101158113995895380,264.21403894693788000000,515456018.34908801000000000000,264.21403894693799000000,0.32989608936995224000,214.38257399495188000000,208.88286197946482000000,5.49971201548705400000,7.67190756029824160000,0.00053766119816750816,2.53745124918139280000,-0.40721837686440038000,0.98022040018779799000,0.97233368250404062000,0.39900972047451516000,107.19128699747610000000,0.00479433704189404470,51519.47024070481700000000,13272377.65055006200000000000,3643598954.70946460000000000000,6.21293906961655300000,-0.01233131689157781900,12813.81732165770900000000,0.00000006151900214704,1
